total_timesteps,clipfrac,policy_entropy,policy_loss,n_updates,fps,true_reward,value_loss,approxkl,explained_variance,serial_timesteps,ep_reward_mean,ep_len_mean,time_elapsed
21825000,0.054876,1.1915538,-0.0012318091,873,47946,0.038897265,0.0171309,0.004981393,0.9729426633566618,218250,9.724315914073522,250.0,719.3284885883331
21850000,0.055688,1.1865523,-0.0014723961,874,54144,0.03742953,0.13261783,0.004846483,0.8326070606708527,218500,9.318901509551143,239.6,720.1789219379425
21875000,0.073568,1.1794041,-0.0015280964,875,45969,0.037678055,0.06205983,0.0060725743,0.9259799346327782,218750,9.481949913392818,244.91,720.9834802150726
21900000,0.075728,1.1724961,-0.0015193621,876,55246,0.040024918,0.06349425,0.0060127955,0.9140598997473717,219000,10.02758176981406,245.16,721.870228767395
21925000,0.0837,1.1664966,-0.0011224838,877,53600,0.03971725,0.037748795,0.00648356,0.9473240971565247,219250,9.955432288331613,247.7,722.6853756904602
21950000,0.117468,1.1591476,0.00017048938,878,54102,0.039430458,0.01731534,0.008580813,0.9722836147993803,219500,9.857614888812677,250.0,723.4975402355194
21975000,0.049708,1.1538471,-0.0017099774,879,53850,0.03951326,0.018131306,0.0043603643,0.9708680976182222,219750,9.878314526107879,250.0,724.2912871837616
22000000,0.07864,1.1498864,-0.0018371402,880,55253,0.038992364,0.04469245,0.006572412,0.9251292124390602,220000,9.738040587235883,247.81,725.0878629684448
22025000,0.053792,1.1486541,-0.0017123038,881,54273,0.04044876,0.019531032,0.00480715,0.9678883589804173,220250,10.112189417225654,250.0,725.8727633953094
22050000,0.056916,1.1466564,-0.0013561659,882,54295,0.04179914,0.020171111,0.004998025,0.9661159813404083,220500,10.44978536516981,250.0,726.665935754776
22075000,0.065452,1.145052,-0.0009207355,883,55383,0.037859377,0.045770623,0.0054715397,0.9361636564135551,220750,9.54242424165639,247.13,727.4664402008057
22100000,0.069520004,1.140947,-0.0006006619,884,37559,0.039226755,0.085563034,0.005745317,0.8816030994057655,221000,9.82652535217545,244.52,728.2551441192627
22125000,0.08199601,1.1372937,-0.001984164,885,54772,0.03811732,0.08139449,0.006590101,0.8914542570710182,221250,9.578513203652584,244.82,729.2591054439545
22150000,0.073327996,1.1352208,-0.000756722,886,53805,0.03745824,0.06156206,0.006013145,0.9121695011854172,221500,9.311182164505118,245.96,730.0462205410004
22175000,0.050440002,1.1354935,-0.00094929105,887,55211,0.03948741,0.042991206,0.004497338,0.9466458670794964,221750,9.884005780260159,246.6,730.8427529335022
22200000,0.059652,1.1341091,-0.0011292348,888,49545,0.03913394,0.030832311,0.0050747218,0.9560996480286121,222000,9.797664580625554,248.29,731.6282951831818
22225000,0.089744,1.1310582,-0.0010080634,889,50909,0.037964396,0.06456319,0.0068685315,0.9255369082093239,222250,9.569937364980797,244.46,732.463053226471
22250000,0.080291994,1.1249905,-0.0019097517,890,55921,0.036153715,0.06979535,0.0062604668,0.9117243066430092,222500,9.03246781248432,244.3,733.2808060646057
22275000,0.060371995,1.1194,-0.0010220634,891,55023,0.03762619,0.095279194,0.00508974,0.8883195295929909,222750,9.349401323648163,241.68,734.0631639957428
22300000,0.06470399,1.1186144,-0.0005441295,892,54937,0.034112796,0.23337781,0.0055510434,0.7336148321628571,223000,8.525894439553122,233.47,734.8570761680603
22325000,0.064336,1.1172729,-0.0012784676,893,55570,0.036274254,0.15162599,0.0053255763,0.8226826936006546,223250,9.041734026373778,237.19,735.6436996459961
22350000,0.067747995,1.1175699,-0.0020626036,894,49375,0.036203198,0.26473412,0.005627323,0.7540597915649414,223500,9.032283479806383,227.85,736.4280829429626
22375000,0.05468,1.1174433,-0.0011700128,895,50632,0.034670446,0.22738555,0.0048666806,0.8081005662679672,223750,8.660762561060546,225.71,737.260351896286
22400000,0.058051996,1.1160233,-0.0016418904,896,53372,0.037524633,0.05592329,0.005226259,0.9186417683959007,224000,9.361908987139323,245.21,738.0812821388245
22425000,0.097619995,1.1150593,-0.002463135,897,55964,0.03688018,0.09472522,0.0072810375,0.880036011338234,224250,9.11411112289341,241.66,738.8844523429871
22450000,0.066911995,1.1143714,-0.0016496737,898,53352,0.037090797,0.18548776,0.005596679,0.8001765012741089,224500,9.18952468313435,233.34,739.6665163040161
22475000,0.082968004,1.1124971,-0.00079962646,899,50069,0.038494438,0.019995937,0.006440982,0.9646771810948849,224750,9.623610047542389,250.0,740.4678773880005
22500000,0.051736005,1.1105654,-0.0010828242,900,55471,0.0390696,0.05256009,0.0046255253,0.9281876236200333,225000,9.879870616220833,245.56,741.3228921890259
22525000,0.148168,1.1077839,6.879251e-05,901,55803,0.036697604,0.058657188,0.0109885875,0.9155123010277748,225250,9.224546524078397,245.02,742.1114015579224
22550000,0.071404,1.1050081,-0.00053369126,902,53597,0.03890571,0.040675543,0.0057641594,0.9356832876801491,225500,9.677564203661941,246.21,742.8889989852905
22575000,0.055972,1.1028653,-0.0013544121,903,53840,0.039278995,0.038723875,0.0048108073,0.9337345287203789,225750,9.778866270537256,247.67,743.6931614875793
22600000,0.062207997,1.0993133,-0.001689811,904,55339,0.038302835,0.050439812,0.005225094,0.9323796927928925,226000,9.5955058489379,246.39,744.4861311912537
22625000,0.068348005,1.0947568,-0.0011097701,905,49274,0.03784599,0.040674068,0.005617861,0.9292238801717758,226250,9.46251407040283,248.02,745.2733929157257
22650000,0.074084,1.0879202,-0.0007225263,906,55559,0.03773665,0.020963939,0.0060202265,0.9664010927081108,226500,9.476058385166189,248.65,746.1050477027893
22675000,0.0384,1.0832906,-0.001246115,907,55749,0.03766035,0.023398489,0.0038680383,0.9697120115160942,226750,9.489963357022134,247.03,746.8916759490967
22700000,0.073664,1.0828243,-0.0014144419,908,52870,0.038947027,0.0438449,0.0059923567,0.9250976890325546,227000,9.758733047083005,247.59,747.6732699871063
22725000,0.086523995,1.0862851,-0.00096050446,909,47357,0.0391949,0.03872215,0.00713412,0.9311093762516975,227250,9.771882403345444,247.97,748.4973344802856
22750000,0.086628005,1.0923866,-0.001399997,910,49417,0.036908295,0.1254236,0.0071766963,0.7987509816884995,227500,9.25399824043161,242.99,749.3687200546265
22775000,0.043928005,1.0966322,-0.0009907238,911,55096,0.038108036,0.10158773,0.0042454796,0.8520723730325699,227750,9.48735311801407,240.82,750.2043883800507
22800000,0.045416,1.0990969,-0.0009037267,912,53716,0.03839431,0.07481087,0.004319462,0.8835148885846138,228000,9.513573467008419,243.78,750.9897968769073
22825000,0.071692005,1.1020061,-0.0012461069,913,55588,0.038168777,0.083780155,0.0059830453,0.895628422498703,228250,9.494078403097992,242.07,751.786012172699
22850000,0.089612,1.1022718,0.00062511367,914,55332,0.03814502,0.01865035,0.006879115,0.9677622690796852,228500,9.536255459832683,250.0,752.5699527263641
22875000,0.113859996,1.0992429,-0.0003776934,915,54808,0.03803284,0.104894914,0.008380498,0.8580909073352814,228750,9.520795514583678,242.89,753.3519325256348
22900000,0.0915,1.0964686,-0.0016898044,916,54080,0.03807854,0.065353975,0.0071578645,0.8738919943571091,229000,9.584946045420283,248.67,754.1481416225433
22925000,0.106628016,1.0954703,-0.0015846299,917,55376,0.038650412,0.064056925,0.008279419,0.901138037443161,229250,9.76157821322322,247.08,754.9575402736664
22950000,0.074684,1.0952609,-0.00083976705,918,54940,0.04036386,0.031637423,0.0058733216,0.9463421516120434,229500,10.067897532546203,248.1,755.7681260108948
22975000,0.072216,1.0930082,-0.001889737,919,55183,0.03984635,0.07286616,0.0059714043,0.8938648626208305,229750,10.036324360935978,247.0,756.5629453659058
23000000,0.056644004,1.08863,-0.001354404,920,45593,0.039112322,0.0589908,0.005165741,0.8917160853743553,230000,9.830753456875428,248.36,757.3480875492096
23025000,0.058404,1.0842321,-0.00083227584,921,55176,0.0363157,0.12329687,0.0048619597,0.825430765748024,230250,9.234230879009266,243.28,758.2297704219818
23050000,0.10003201,1.084483,-0.0003934443,922,52821,0.039688285,0.02739426,0.007542275,0.9586671739816666,230500,9.957110452076595,248.4,759.0161943435669
23075000,0.10829999,1.0846257,-0.0023700374,923,54841,0.03798905,0.052014433,0.008071324,0.9082333669066429,230750,9.552173460456507,248.42,759.8394463062286
23100000,0.07706799,1.0831066,-0.00041553038,924,55176,0.039196715,0.080955625,0.006485851,0.8616131395101547,231000,9.888983879372535,247.19,760.6331150531769
23125000,0.068556,1.0784024,-0.0016108584,925,55460,0.038265694,0.095027976,0.005676859,0.8513443320989609,231250,9.695085814827399,247.24,761.4267685413361
23150000,0.096012,1.0743291,-0.0004021367,926,48072,0.039432414,0.023809519,0.0072352057,0.9651709981262684,231500,9.89706041873651,248.56,762.2096679210663
23175000,0.055284,1.0724351,-2.6739994e-05,927,53847,0.0389909,0.017820904,0.004791965,0.9651095382869244,231750,9.747724977806648,250.0,763.0581374168396
23200000,0.107648,1.0726172,-0.0021481717,928,48376,0.036274884,0.07909718,0.008492779,0.8712096363306046,232000,9.15320487180539,246.19,763.8568019866943
23225000,0.040244002,1.0742589,-0.002089024,929,54543,0.035342697,0.07028034,0.003977357,0.872048482298851,232250,8.866418373025299,246.6,764.6976087093353
23250000,0.032672003,1.0759304,-0.0014102121,930,42576,0.040198192,0.018740812,0.003659945,0.9633727818727493,232500,10.049547966527598,250.0,765.4905924797058
23275000,0.064636,1.0725633,-0.0012867555,931,55927,0.039771147,0.017558094,0.0054813894,0.9612267054617405,232750,9.942786734913062,250.0,766.4105319976807
23300000,0.093904,1.0689404,-0.0011480616,932,45347,0.039202236,0.04295047,0.007230431,0.9244810193777084,233000,9.783378236130375,248.15,767.2052676677704
23325000,0.067548,1.0713788,-0.0016259257,933,34388,0.03778459,0.029257517,0.0054993285,0.9473862051963806,233250,9.422867819447916,248.11,768.0800931453705
23350000,0.040919997,1.0709834,-0.0011361592,934,55716,0.0391544,0.032528277,0.0040681874,0.9445631615817547,233500,9.822926033837138,248.38,769.1341536045074
23375000,0.045631997,1.069391,-0.001189587,935,38743,0.038830057,0.043028854,0.004382045,0.9272690489888191,233750,9.670455801957905,247.91,769.9193160533905
23400000,0.09886,1.0731528,-0.00038806483,936,55813,0.038441237,0.048956603,0.007283453,0.9281126633286476,234000,9.676059022986173,246.68,770.8857083320618
23425000,0.072152,1.0735681,-0.0014354239,937,56913,0.03714275,0.021049445,0.005833688,0.9632460176944733,234250,9.323258685358583,248.52,771.6660537719727
23450000,0.068059996,1.0722945,-0.0013105918,938,49573,0.038303316,0.08163965,0.0055658882,0.8819142505526543,234500,9.603028352320143,243.75,772.4482636451721
23475000,0.064304,1.0741701,-0.0004691927,939,55981,0.041157242,0.023639964,0.005387357,0.9608159698545933,234750,10.289310435089101,250.0,773.2778034210205
23500000,0.053188004,1.0714915,-0.0011450376,940,55491,0.037924908,0.033070736,0.0048736143,0.9533025436103344,235000,9.497380944518518,246.7,774.0556960105896
23525000,0.083372,1.0696307,-0.00064780255,941,51022,0.04126242,0.02208982,0.006395585,0.9635319299995899,235250,10.315605748679378,250.0,774.8311986923218
23550000,0.099832,1.0668619,-0.0007215836,942,54944,0.038282264,0.040253464,0.007771992,0.9319152906537056,235500,9.5918355048579,247.57,775.6453950405121
23575000,0.06102401,1.0653666,-0.0015537064,943,52911,0.037998088,0.041069157,0.0052651893,0.9309714585542679,235750,9.464590786991021,247.93,776.4283006191254
23600000,0.065276,1.0626184,-0.0014522764,944,55169,0.039794955,0.039949566,0.005400761,0.9336284473538399,236000,9.929727415615107,248.12,777.2334430217743
23625000,0.051656,1.055444,-0.0017203186,945,55041,0.037740607,0.018409679,0.004681794,0.962100449949503,236250,9.435152400475838,250.0,778.037600517273
23650000,0.086876005,1.0483215,-0.001831962,946,54982,0.03892499,0.028198427,0.0066254633,0.9532836750149727,236500,9.718788031182813,247.91,778.8286616802216
23675000,0.09549601,1.0415151,-0.0016956937,947,53932,0.03726291,0.15716584,0.0076604434,0.8138767778873444,236750,9.578899765710013,242.75,779.6164872646332
23700000,0.083731994,1.0365226,-0.0012719573,948,49393,0.037465356,0.07215996,0.00695789,0.8997574001550674,237000,9.402552447113795,244.19,780.4140849113464
23725000,0.056632,1.0351541,-0.002195043,949,53683,0.041245263,0.040798575,0.0049158516,0.9390004500746727,237250,10.282068216054668,248.04,781.2556610107422
23750000,0.07806,1.034208,-0.0027073286,950,54835,0.038502306,0.05551951,0.0062308656,0.9185052588582039,237500,9.678730541019386,245.89,782.0541496276855
23775000,0.034156002,1.0332315,-0.0015161105,951,54505,0.03906079,0.024009164,0.003619194,0.9614742659032345,237750,9.801777005095246,248.49,782.8476719856262
23800000,0.093403995,1.0327657,-0.0008449882,952,54471,0.041026324,0.018886486,0.0071390746,0.9675891622900963,238000,10.256580795474948,250.0,783.6488814353943
23825000,0.09992801,1.0281564,-0.0011553859,953,55455,0.03805683,0.039553605,0.0073505742,0.9428312890231609,238250,9.579658747821192,246.37,784.452606678009
23850000,0.061236005,1.0252637,-0.0017291203,954,54490,0.03755027,0.01810031,0.0052562584,0.9736851211637259,238500,9.425996027360252,248.53,785.2371897697449
23875000,0.07706,1.0212852,-0.0017392865,955,50942,0.0390336,0.033474263,0.0062410585,0.9460628107190132,238750,9.782328173072164,247.68,786.0710542201996
23900000,0.045132,1.0120976,-0.0011794514,956,53997,0.03876625,0.016685398,0.004469849,0.9777593817561865,239000,9.732592817245386,248.65,786.9479115009308
23925000,0.091079995,1.0008308,-0.00089557486,957,55148,0.03923797,0.038677417,0.006961529,0.9421499818563461,239250,9.833741353982049,247.71,787.7457828521729
23950000,0.056280006,0.9972428,-0.0016368702,958,55311,0.03842436,0.043859035,0.0052324636,0.9361669421195984,239500,9.655577135071361,245.34,788.5309181213379
23975000,0.079944,0.99864423,-0.0006541554,959,41887,0.03996057,0.018060971,0.0063269353,0.9667313322424889,239750,9.99014221935744,250.0,789.3174278736115
24000000,0.066812,1.0002203,-0.00018605284,960,55599,0.03951827,0.0424503,0.005497805,0.9385748542845249,240000,9.932276016325813,245.52,790.2422590255737
24025000,0.081315994,0.99983215,-0.0013415248,961,55399,0.039409388,0.03375195,0.0063026673,0.956347331404686,240250,9.925676437638577,247.0,791.0216908454895
24050000,0.080528006,0.99915045,-0.0008167477,962,52993,0.041009076,0.024005635,0.0062790737,0.9637592732906342,240500,10.292382906708772,248.61,791.8031163215637
24075000,0.047964,1.0014304,-0.0010566306,963,54772,0.03895979,0.01419545,0.0044395463,0.9749907981604338,240750,9.739947441701952,250.0,792.6122581958771
24100000,0.09564399,1.0028694,-0.000990215,964,55967,0.037282277,0.030751381,0.0074049793,0.9646506682038307,241000,9.45129004114383,245.13,793.4032616615295
24125000,0.061663996,1.0013087,-0.0016411326,965,55150,0.03890169,0.048237853,0.0052885097,0.9403051733970642,241250,9.814029518392271,243.89,794.1809456348419
24150000,0.081512,0.9998747,-0.0010905683,966,56169,0.040206872,0.024710815,0.006484695,0.9655050821602345,241500,10.081728800587443,247.86,794.970223903656
24175000,0.055872,1.0004671,-0.0012708381,967,54226,0.03898057,0.040716372,0.004880856,0.9436458833515644,241750,9.799778112496096,245.43,795.752055644989
24200000,0.100668,1.0023228,-0.0004323728,968,52834,0.04022567,0.050162625,0.0077326014,0.9383838437497616,242000,10.133401676922576,243.05,796.5482702255249
24225000,0.060867995,1.002642,-0.0008123098,969,47593,0.039794996,0.030717883,0.0050944476,0.9539613611996174,242250,9.98182634466044,248.35,797.3681256771088
24250000,0.08588,1.0008347,-0.00045468705,970,50479,0.038627643,0.042573802,0.0067575737,0.9551094584167004,242500,9.743721407909325,243.38,798.2254762649536
24275000,0.042340003,0.99881876,-0.0019413618,971,56233,0.039907347,0.018509526,0.004271836,0.9693728499114513,242750,9.97683737533375,250.0,799.050473690033
24300000,0.051788002,0.9973035,-0.0016260563,972,55982,0.04030582,0.015374601,0.0046418104,0.9728076197206974,243000,10.076453841224765,250.0,799.8276042938232
24325000,0.053419996,0.9919737,-0.0020120079,973,54428,0.040915728,0.036750652,0.0049050795,0.9473696053028107,243250,10.255463742822604,247.72,800.6121652126312
24350000,0.086807996,0.98632205,-0.0008428792,974,53325,0.041451525,0.019303445,0.00667046,0.9708039630204439,243500,10.362881261395145,250.0,801.4086556434631
24375000,0.084076,0.9808858,-0.0017489006,975,49872,0.04080373,0.074981056,0.0066090613,0.8990445286035538,243750,10.233476056603376,243.97,802.2063610553741
24400000,0.082775995,0.97648364,-0.00079161266,976,53888,0.037464976,0.026707357,0.0063775494,0.9597710371017456,244000,9.3932847247873,247.72,803.0371642112732
24425000,0.07365599,0.9748823,-0.0019761806,977,49970,0.03859403,0.05399243,0.0059469724,0.9252693131566048,244250,9.71573290095148,246.78,803.8309600353241
24450000,0.04592,0.97493285,-0.0008021052,978,56046,0.04004244,0.029268598,0.0041885558,0.9571597948670387,244500,10.041177002784753,247.81,804.6545779705048
24475000,0.059768002,0.9750099,-0.0019541841,979,55752,0.03862597,0.05341076,0.005122456,0.9341401606798172,244750,9.747243213477798,243.92,805.430145740509
24500000,0.055899996,0.97231185,-0.0016829045,980,53490,0.037037555,0.06350156,0.0049472614,0.906628206372261,245000,9.297575324756417,245.36,806.2074208259583
24525000,0.06664,0.9707241,-0.0018069751,981,53788,0.038315058,0.04941219,0.005578934,0.9248944967985153,245250,9.599704412963716,246.74,806.9989976882935
24550000,0.10882799,0.9703864,-0.0015131863,982,55344,0.037647586,0.05593734,0.009193384,0.906499058008194,245500,9.46943593540378,248.5,807.7924699783325
24575000,0.0793,0.96843356,-0.0025150676,983,55059,0.040262602,0.0652894,0.006206068,0.9094372466206551,245750,10.112776897669182,246.13,808.5733578205109
24600000,0.079924,0.96392804,-0.0012739666,984,44462,0.037081864,0.16768253,0.0062666363,0.8406868278980255,246000,9.38950619430059,233.74,809.3552587032318
24625000,0.084888,0.96255004,-0.0012807086,985,54443,0.037333477,0.066563204,0.006641893,0.9157169833779335,246250,9.380758106697213,243.8,810.2468347549438
24650000,0.063700005,0.9623105,-0.0012256644,986,49635,0.040356204,0.102003016,0.005234559,0.8911578431725502,246500,10.120374277225347,241.53,811.0382113456726
24675000,0.085696004,0.9609311,-0.0003675011,987,55763,0.037220523,0.026792165,0.0066746557,0.9616161733865738,246750,9.337103654554213,247.86,811.8853034973145
24700000,0.043775998,0.95451146,-0.001895206,988,54480,0.03974164,0.028450888,0.0043904725,0.9603679291903973,247000,9.962892425079898,247.74,812.6706116199493
24725000,0.054856002,0.9433913,-0.00096876855,989,55841,0.038801376,0.027208453,0.004890317,0.9677314087748528,247250,9.728795552435876,247.72,813.4637341499329
24750000,0.046816,0.9368067,-0.0017815813,990,52605,0.03903708,0.025735388,0.004489547,0.966842956840992,247500,9.78600494161793,247.7,814.2422506809235
24775000,0.097992,0.92909396,-0.00017291753,991,55453,0.038992763,0.049976334,0.0073796785,0.9306123703718185,247750,9.761014583295436,247.75,815.0521705150604
24800000,0.065324,0.9241824,-0.0015073812,992,55144,0.037349313,0.021870991,0.0054653995,0.9680537395179272,248000,9.375117617369911,248.57,815.8345410823822
24825000,0.147312,0.92026484,0.0021428785,993,56259,0.04046174,0.014800588,0.010667604,0.9795590694993734,248250,10.11543535878407,250.0,816.6213524341583
24850000,0.072632,0.9163655,-0.0012489188,994,55129,0.04119519,0.017832372,0.0059678457,0.9758066572248936,248500,10.298798325914177,250.0,817.4428336620331
24875000,0.072032,0.91160184,-0.0006721193,995,54405,0.038676124,0.045321114,0.0057432717,0.9399812519550323,248750,9.656593174311165,248.25,818.2491147518158
24900000,0.069612004,0.9070649,-0.0021191817,996,53705,0.038856655,0.035482246,0.00575497,0.9530852437019348,249000,9.669831568764057,247.51,819.0505318641663
24925000,0.07969599,0.9026531,-0.0014671774,997,53399,0.037427105,0.07748006,0.0062627075,0.9043671190738678,249250,9.409568505060465,244.23,819.8607792854309
24950000,0.102108,0.8989666,-0.0024017585,998,56670,0.039126415,0.06601279,0.007871966,0.9143183454871178,249500,9.805386470640805,245.21,820.6674971580505
24975000,0.090816,0.8985982,-0.00024472715,999,50460,0.03891433,0.09473209,0.0073779216,0.9004891142249107,249750,9.830238745473617,242.2,821.4384377002716
25000000,0.044171996,0.8987214,-0.0010813706,1000,55593,0.03738978,0.07084551,0.004179449,0.9140818193554878,250000,9.42292471474102,243.5,822.2699370384216
25025000,0.127272,0.8980967,-0.0002617786,1001,54793,0.039643012,0.043989643,0.009223004,0.9368029311299324,250250,9.925994716230258,247.79,823.0691635608673
25050000,0.098792,0.89619815,-0.0017463006,1002,52910,0.038352884,0.122870944,0.0073054535,0.8720031827688217,250500,9.659767485675694,239.44,823.8546695709229
25075000,0.13842002,0.89505225,0.00020759781,1003,55362,0.03872438,0.039821606,0.009927925,0.9371583983302116,250750,9.729600415881505,248.4,824.6556658744812
