n_updates,time_elapsed,value_loss,policy_entropy,total_timesteps,policy_loss,approxkl,explained_variance,serial_timesteps,fps,clipfrac,ep_reward_mean,ep_len_mean,true_reward
1076,893.9546220302582,0.19271126,2.749992,26900000,-0.002032202,0.0042051785,0.8223586827516556,269000,53119,0.044776,12.801724556825903,240.51,0.050913192
1077,894.7598373889923,0.0738507,2.7483108,26925000,-0.0013967563,0.0069785854,0.9355322942137718,269250,56586,0.089871995,12.76017030616097,246.92,0.05062704
1078,895.5423240661621,0.08113525,2.7495246,26950000,-0.0006357534,0.00708774,0.9168756455183029,269500,44571,0.092528,12.912769655928013,247.19,0.051265836
1079,896.4335694313049,0.17028579,2.752791,26975000,-0.0014535927,0.0068602664,0.8574468493461609,269750,47392,0.088692,12.432123537844713,240.32,0.04957277
1080,897.2875332832336,0.12614582,2.753678,27000000,-0.0017126396,0.005555657,0.9080944061279297,270000,57251,0.070080005,12.638989132071393,240.93,0.05070684
1081,898.0567739009857,0.37643987,2.7534816,27025000,-0.001123328,0.003092123,0.7494357228279114,270250,56519,0.031972,11.783296678222532,227.41,0.04680708
1082,898.8255200386047,0.2990936,2.7532084,27050000,-0.0014039996,0.003603905,0.8213483244180679,270500,42244,0.039284,11.609973408008672,227.06,0.04602703
1083,899.7402923107147,0.512267,2.750799,27075000,-0.0016747089,0.003949893,0.7286722362041473,270750,57083,0.044379998,11.259143078070046,215.71,0.044079326
1084,900.5128622055054,0.25791192,2.7494972,27100000,-0.0013236875,0.0051562665,0.8338814377784729,271000,52198,0.063928,12.030276006861241,232.89,0.04747476
1085,901.3259928226471,0.5098086,2.7494438,27125000,8.675316e-05,0.0050956407,0.7761832028627396,271250,54784,0.061555993,10.375731039824085,203.7,0.041327246
1086,902.1158530712128,0.19328234,2.7510257,27150000,-0.0008445109,0.003432136,0.8904057294130325,271500,52574,0.038292,12.072008143733193,231.02,0.048080996
1087,902.9272933006287,0.17353144,2.7521875,27175000,-0.00072017015,0.0045702206,0.9024578332901001,271750,54909,0.055784,12.609150194391386,234.24,0.050099675
1088,903.7082266807556,0.4060429,2.7538087,27200000,-0.0011256553,0.0031616152,0.8073532581329346,272000,49415,0.029927999,11.279535494912707,213.35,0.04537662
1089,904.5464863777161,0.21373796,2.75425,27225000,-0.0028388137,0.0045305956,0.8507479876279831,272250,56500,0.050308,12.510865903035624,236.86,0.04993939
1090,905.3156552314758,0.25314456,2.7510915,27250000,-0.0017841359,0.0089503955,0.8515173941850662,272500,55743,0.103492,12.097120691096952,229.96,0.048033264
1091,906.097190618515,0.17633827,2.7481985,27275000,-0.001795144,0.0028128093,0.8485814034938812,272750,25949,0.024648,12.410610630967895,238.52,0.049534637
1092,907.3890948295593,0.14324215,2.7452438,27300000,-0.0014417574,0.0027243418,0.8902675583958626,273000,56500,0.02538,12.494614564495146,239.12,0.049851596
1093,908.1480476856232,0.25762552,2.745208,27325000,-0.0015220416,0.004230554,0.8249494433403015,273250,52456,0.046667997,12.216045659793089,235.52,0.048585404
1094,908.9455697536469,0.04833003,2.7468429,27350000,-0.001688617,0.0038751147,0.94399743527174,273500,55750,0.04048,12.752187900717708,247.55,0.051028553
1095,909.7104053497314,0.097327486,2.7477772,27375000,-0.002399175,0.0031511001,0.9295737147331238,273750,55620,0.032032,12.43481810750207,237.9,0.049948685
1096,910.4857335090637,0.1564087,2.749161,27400000,-0.0013084799,0.0035057715,0.9050804823637009,274000,56191,0.034844,11.926881429124496,238.01,0.047892064
1097,911.2656524181366,0.10114964,2.7490957,27425000,-0.0020285642,0.0041187415,0.9034807607531548,274250,56286,0.046028,12.694603082210651,245.76,0.05084276
1098,912.0402727127075,0.10099137,2.7496355,27450000,-0.0015903916,0.004371264,0.9177857115864754,274500,54243,0.048776004,12.476645916833368,246.81,0.049691696
1099,912.8423385620117,0.15213606,2.7497983,27475000,-0.0025136904,0.0048423796,0.8822233751416206,274750,55369,0.056184,12.67594991681372,244.03,0.050065033
1100,913.6254999637604,0.0590941,2.7480187,27500000,-0.0017275544,0.0044493144,0.953975010663271,275000,56300,0.045912005,12.356572832328647,247.54,0.04949594
1101,914.4097394943237,0.029957194,2.7452123,27525000,-0.0019160215,0.003068917,0.9636886343359947,275250,56196,0.027111998,13.16067633929235,250.0,0.052642707
1102,915.1893026828766,0.094678625,2.7398686,27550000,-0.0022635788,0.0052883616,0.9125591889023781,275500,55624,0.060756005,12.729442849320613,246.88,0.050615825
1103,915.9787817001343,0.027658513,2.7359335,27575000,-0.0023496246,0.003731649,0.9722729362547398,275750,55780,0.03944,12.799887190000128,250.0,0.051199544
1104,916.7671933174133,0.109921716,2.7321258,27600000,-0.0018593948,0.00586265,0.8956205397844315,276000,54352,0.074212,12.643568132696673,243.25,0.050675362
1105,917.555228471756,0.11645196,2.7323432,27625000,-0.0020565004,0.006500983,0.8998640403151512,276250,54895,0.082996,12.613211211364215,247.3,0.05016601
1106,918.3509697914124,0.15967102,2.7315497,27650000,-0.0014315282,0.004359788,0.8922254741191864,276500,44970,0.048744,12.859398589024668,244.01,0.051731024
1107,919.2366015911102,0.056060113,2.7291038,27675000,-0.0024072393,0.004957624,0.94254394993186,276750,47350,0.05668,12.38320765992932,247.66,0.049583115
1108,920.0931060314178,0.13201939,2.72621,27700000,-0.00081101514,0.005909396,0.8586110174655914,277000,56978,0.07250799,13.06806401347705,246.63,0.051710203
1109,920.8590395450592,0.15920146,2.7303004,27725000,-0.00060335995,0.005237254,0.8604783266782761,277250,46127,0.061063997,12.79239464089067,247.13,0.050363887
1110,921.7534930706024,0.1252147,2.7322466,27750000,-0.002493982,0.0075946734,0.864869013428688,277500,54351,0.09466401,12.799350106851453,248.35,0.050588854
1111,922.5485801696777,0.0636213,2.7318666,27775000,-0.0015079132,0.0053210026,0.9316818863153458,277750,56066,0.062159996,12.693317195388198,249.44,0.050425302
1112,923.32444190979,0.062808834,2.731899,27800000,-0.0017617423,0.0048377137,0.9296597167849541,278000,55612,0.056379996,13.007318009706351,249.49,0.051675044
1113,924.1058571338654,0.0717621,2.7292488,27825000,-0.0017889558,0.0060659135,0.9130904600024223,278250,54433,0.074432,13.15966379678365,248.35,0.052472796
1114,924.9121007919312,0.23671433,2.7269328,27850000,-0.0012406642,0.0060378825,0.8149835020303726,278500,54633,0.0748,12.527893515368717,244.08,0.049351115
1115,925.7187113761902,0.14018099,2.726845,27875000,-0.0019733733,0.0046201637,0.8583524227142334,278750,53540,0.053544004,12.294666243260368,243.95,0.049240887
1116,926.525016784668,0.19151314,2.730828,27900000,-0.0008975139,0.005464947,0.8261109888553619,279000,55027,0.066939995,12.426820762969328,241.86,0.05008122
1117,927.3095619678497,0.031515244,2.7330408,27925000,-0.0016574478,0.004100009,0.9687918443232775,279250,54245,0.044328,12.853027112611985,250.0,0.05141211
1118,928.1055123806,0.11136387,2.732156,27950000,-0.0011706139,0.0048679886,0.8785434290766716,279500,54518,0.055868007,12.51339571475468,246.26,0.050009135
1119,928.8944871425629,0.03410805,2.728792,27975000,-0.0020840175,0.0042436016,0.9606574960052967,279750,54651,0.04722,13.288915163860839,247.51,0.05329565
1120,929.692785024643,0.105730854,2.7235725,28000000,-0.0013378178,0.005755474,0.8818776607513428,280000,47057,0.072111994,12.967842388029966,247.24,0.051639464
1121,930.5484039783478,0.20361805,2.7205842,28025000,-0.0014603938,0.0048425896,0.8239724934101105,280250,55526,0.055827998,12.401359186422724,241.82,0.049960844
1122,931.3275675773621,0.1040385,2.7156892,28050000,-0.0022053441,0.006472183,0.8898292258381844,280500,42986,0.078452006,12.975083891192325,245.26,0.05215122
1123,932.2447535991669,0.10962117,2.7141461,28075000,-0.0013265383,0.0039149765,0.8770720213651657,280750,56606,0.040776003,13.185493482657476,245.68,0.052770782
1124,933.017778635025,0.14173977,2.712056,28100000,-0.0010119146,0.005768744,0.8574794977903366,281000,54838,0.07048799,13.107623648685703,243.91,0.052328464
1125,933.8053524494171,0.2762541,2.7107081,28125000,-0.0011445492,0.0036798804,0.7689785808324814,281250,53684,0.037084,12.455076859047495,240.36,0.04894127
1126,934.5959837436676,0.124307215,2.7125554,28150000,-0.002308996,0.0051087826,0.8714886754751205,281500,55932,0.061116,13.384170984297075,243.39,0.053705912
1127,935.3849704265594,0.21452117,2.7162108,28175000,-0.0004494849,0.0071276342,0.8135889321565628,281750,55107,0.09232,12.745659726616195,237.97,0.050695643
1128,936.1710479259491,0.18951474,2.7151566,28200000,-0.0013858171,0.0057975524,0.8636618256568909,282000,54867,0.0717,12.455001793615248,236.2,0.04954565
1129,936.9606606960297,0.27925864,2.714428,28225000,-0.0021278323,0.004930203,0.8221233934164047,282250,30063,0.055191994,12.13409001600293,228.22,0.048547905
1130,938.1093981266022,0.15187979,2.7127066,28250000,-0.001332609,0.0040834104,0.8661956191062927,282500,56151,0.04194,12.945722011027065,239.34,0.05172576
1131,938.88951420784,0.06122185,2.7087722,28275000,-0.0019927227,0.004248564,0.934056431055069,282750,57422,0.046527997,13.62103097513711,248.02,0.054457005
1132,939.6474330425262,0.11102786,2.7073083,28300000,-0.0011496786,0.007160434,0.9044690355658531,283000,56276,0.092036,13.196693768537251,248.96,0.05208041
1133,940.4310328960419,0.22173958,2.7082174,28325000,-0.000531336,0.005045664,0.8423117995262146,283250,54170,0.059403997,12.030735291732235,234.6,0.048254546
1134,941.2216889858246,0.11218746,2.7074218,28350000,-0.0020533632,0.0037081237,0.9096671864390373,283500,47060,0.038616,13.147973008490244,241.14,0.05260006
1135,942.0847260951996,0.14334401,2.7034388,28375000,-0.0018894521,0.0038951929,0.8660831600427628,283750,56170,0.044235997,12.600259316662532,243.66,0.04980292
1136,942.8706982135773,0.14097974,2.7005517,28400000,-0.0016486477,0.0046230964,0.8921526819467545,284000,56374,0.055776007,12.862915104318263,238.5,0.05185868
1137,943.6536746025085,0.08143892,2.7003548,28425000,-0.0023210745,0.0046198457,0.924761675298214,284250,56142,0.050884,13.574933658008376,243.21,0.054556713
1138,944.4303715229034,0.047699735,2.699065,28450000,-0.001531144,0.004508026,0.9494101889431477,284500,54562,0.052248,13.441486883989274,247.65,0.053930845
1139,945.2241852283478,0.12356015,2.6949706,28475000,-0.0012454848,0.003456934,0.8609063029289246,284750,55391,0.035728,13.768638422786026,248.65,0.054484706
1140,946.0374374389648,0.055839527,2.69255,28500000,-0.0014550113,0.005289235,0.9503432922065258,285000,47289,0.063648,13.296465034297226,245.34,0.053329047
1141,946.8962213993073,0.04325811,2.6901364,28525000,-0.0014199902,0.004466347,0.9585543908178806,285250,55871,0.050864,13.630887031842448,247.75,0.05455507
1142,947.6865968704224,0.14490363,2.6878686,28550000,-0.0018969629,0.005085909,0.8763695657253265,285500,39841,0.061048,13.261758377750466,242.1,0.053027194
1143,948.644748210907,0.09637917,2.6860464,28575000,-0.0023819974,0.0061563184,0.9063472747802734,285750,57066,0.07942,13.718927711191117,247.9,0.054309677
1144,949.4122593402863,0.057406098,2.6836104,28600000,-0.0005456416,0.007756047,0.9524709731340408,286000,55909,0.099612,13.358515078867613,245.13,0.05356542
1145,950.186635017395,0.066770345,2.679599,28625000,-0.0028639105,0.0044468637,0.9475391656160355,286250,57216,0.04778,13.698546591681552,242.99,0.054965947
1146,950.9564199447632,0.23470894,2.6763217,28650000,-0.0019312399,0.005362329,0.8467890471220016,286500,40449,0.063804,12.987797564636713,238.56,0.05167628
1147,951.9091899394989,0.27869672,2.6774545,28675000,-0.0018588558,0.006281583,0.8034902811050415,286750,55523,0.082252,12.666025751641305,236.6,0.0503144
1148,952.6882424354553,0.58484894,2.6782577,28700000,-0.00168279,0.0039813863,0.7343377470970154,287000,57276,0.044496,11.992930364469757,214.76,0.047698032
1149,953.4521341323853,0.17238867,2.6765523,28725000,-0.001229937,0.004254095,0.8616096526384354,287250,56078,0.049208,13.318107226545399,241.88,0.053190913
1150,954.2286839485168,0.23185582,2.6734166,28750000,-0.0013391984,0.0049909293,0.8497926145792007,287500,54946,0.060324006,13.110173567171442,238.13,0.05227711
1151,955.0292327404022,0.24876754,2.6723056,28775000,-0.0011730545,0.0057216105,0.8427514880895615,287750,55104,0.066943996,12.968084045500792,238.22,0.051598355
1152,955.812239408493,0.13922445,2.6716144,28800000,-0.0018556779,0.0054027746,0.8764678165316582,288000,53154,0.065728,13.25470445078001,241.62,0.05298378
1153,956.6286540031433,0.1173905,2.671054,28825000,-0.0014632142,0.004175382,0.9203018620610237,288250,54019,0.048428,13.112376335995624,243.86,0.05240655
1154,957.447258234024,0.22597715,2.672119,28850000,-0.0018188013,0.005694352,0.8319496512413025,288500,55891,0.06940801,13.308143670154232,242.02,0.052771315
1155,958.2390465736389,0.10610698,2.6714764,28875000,-0.0018461978,0.0041617616,0.9011353999376297,288750,55195,0.046132,13.453224247562042,246.0,0.05375603
1156,959.0188591480255,0.29763943,2.6680837,28900000,-4.0243526e-06,0.0057738577,0.8213267773389816,289000,55973,0.072232,12.773907405569252,232.45,0.0511865
1157,959.7960271835327,0.18115957,2.6677594,28925000,-0.0009882975,0.0037172795,0.8476830571889877,289250,50273,0.037680004,13.611215021546158,240.34,0.054288216
1158,960.6247775554657,0.07696085,2.6674855,28950000,-0.0020726002,0.0031905696,0.9340625554323196,289500,54147,0.03244,13.708955247349262,245.67,0.054831635
1159,961.4215397834778,0.07621212,2.6632128,28975000,-0.0011278071,0.0043987944,0.9362881556153297,289750,56124,0.051168002,13.35453748623897,245.9,0.053337794
1160,962.1957049369812,0.23210385,2.659973,29000000,-0.0010883474,0.00497336,0.8221654891967773,290000,51022,0.060104,13.536298049749202,242.92,0.05323895
1161,963.0202894210815,0.18165478,2.6565137,29025000,-0.0008982731,0.0033657928,0.8293007910251617,290250,55409,0.033956,13.08132960366762,241.33,0.051990468
1162,963.804208278656,0.15063867,2.651783,29050000,-0.0011820972,0.004475333,0.8988765776157379,290500,56216,0.052392,12.39917121292532,239.62,0.049663
1163,964.5870552062988,0.079858035,2.6481986,29075000,-0.0025522632,0.0047040624,0.9222666174173355,290750,56335,0.052612,13.04974297440734,249.3,0.05187162
1164,965.3577342033386,0.05998783,2.6473649,29100000,-0.0013176291,0.00460387,0.9393085613846779,291000,54052,0.052116,13.702543213670078,247.99,0.054788895
1165,966.1541380882263,0.17909302,2.6497161,29125000,-0.001205,0.0073096543,0.8556476384401321,291250,55449,0.08954801,12.864947672976413,240.09,0.05134459
1166,966.9307358264923,0.3148194,2.651181,29150000,-0.00062277104,0.0033789729,0.8221708089113235,291500,55264,0.031512,12.571532424458491,227.02,0.050508715
1167,967.7129349708557,0.25310665,2.6512513,29175000,-0.0011136874,0.0038783695,0.8238178789615631,291750,53886,0.043860003,12.917838829747144,236.41,0.051265053
1168,968.5281338691711,0.16343231,2.6495843,29200000,-0.0012852801,0.0040312163,0.8877990692853928,292000,51008,0.042128,13.222280578975242,240.88,0.053233456
1169,969.3487145900726,0.20945632,2.6466725,29225000,-0.0009224784,0.0062030545,0.840051919221878,292250,49331,0.07536,13.043087684120529,239.87,0.052223653
1170,970.1876373291016,0.31508085,2.6452308,29250000,-0.0011849748,0.0051949825,0.8542701452970505,292500,55431,0.062816,12.274830698481491,229.13,0.049335405
1171,970.96826338768,0.08987902,2.6437647,29275000,-0.0015459383,0.0038115308,0.9476646557450294,292750,32416,0.043220002,13.476571208722126,245.39,0.054124407
1172,972.0593180656433,0.1542074,2.6424744,29300000,-0.0020901342,0.0044954866,0.8814654648303986,293000,57606,0.055180002,13.050121177397722,239.35,0.052524596
1173,972.8136105537415,0.15078126,2.6427722,29325000,-0.0013136131,0.004749847,0.8599510937929153,293250,56354,0.05172,13.361923941652822,242.48,0.05338067
1174,973.5922484397888,0.28202656,2.6423416,29350000,-0.0022906126,0.0061682616,0.8119234144687653,293500,54079,0.077096,12.675252207071798,234.66,0.050585907
1175,974.3857233524323,0.25418198,2.6434178,29375000,-0.0011722443,0.0034092392,0.8529488295316696,293750,56526,0.036692,12.319436834002737,226.7,0.050757892
1176,975.1632792949677,0.27655792,2.6432586,29400000,-0.0004897227,0.003414511,0.8395161777734756,294000,56642,0.035067998,12.186226010580759,227.78,0.04990361
1177,975.9408950805664,0.15312319,2.642989,29425000,-0.0023184805,0.006715813,0.8954579159617424,294250,55934,0.086940005,13.366645051289906,244.72,0.05343991
1178,976.7192406654358,0.12544498,2.641687,29450000,-0.002121608,0.006160241,0.8943106830120087,294500,55758,0.07658,13.196121375556743,243.67,0.053015754
1179,977.4972274303436,0.12404944,2.641979,29475000,-0.0016605254,0.006097232,0.9195210188627243,294750,56575,0.073708005,12.828392502283055,240.74,0.051937133
1180,978.2682127952576,0.09473688,2.6446488,29500000,-0.0021573012,0.0039506466,0.927863821387291,295000,53333,0.04598,13.016449342708315,245.35,0.052227914
1181,979.0707025527954,0.07794891,2.6455941,29525000,-0.0021655448,0.004701017,0.9532665126025677,295250,48329,0.054084003,13.470822291493969,245.43,0.05408001
1182,979.9101927280426,0.05861027,2.6452832,29550000,-0.002344054,0.004597042,0.9568166024982929,295500,56267,0.053196,13.243374520238685,247.66,0.053121947
1183,980.6832737922668,0.03942275,2.642115,29575000,-0.0013969177,0.0043477155,0.9682919383049011,295750,55502,0.049696002,13.447267512517646,250.0,0.053789068
1184,981.468269109726,0.08119593,2.6392217,29600000,-0.0022522924,0.0055694445,0.9437345266342163,296000,55810,0.066688,12.95337419358828,249.32,0.05148273
