n_updates,serial_timesteps,fps,ep_reward_mean,policy_loss,total_timesteps,true_reward,policy_entropy,explained_variance,time_elapsed,clipfrac,ep_len_mean,value_loss,approxkl
579,144750,56503,9.460175909047793,-0.0018396222,14475000,0.04676996,3.2096877,0.9539050236344337,498.36064743995667,0.052640002,199.46,0.053862534,0.004612095
580,145000,57336,9.474549588534405,-0.0013723534,14500000,0.046191163,3.205792,0.9714072160422802,499.1730329990387,0.063096,201.8,0.03198747,0.0053727655
581,145250,55632,8.736445339464405,-0.0015950125,14525000,0.046418115,3.2024102,0.9677342846989632,499.9747579097748,0.028560001,182.46,0.041454487,0.0031406642
582,145500,57984,8.866667092037096,-0.001971638,14550000,0.045766138,3.1976752,0.9723046030849218,500.78799510002136,0.036255997,191.82,0.0346411,0.0035845214
583,145750,58078,8.303945555223144,-0.0020097238,14575000,0.046013907,3.195685,0.9728070888668299,501.60223960876465,0.040756,180.16,0.033708856,0.00371119
584,146000,57309,9.48206732867584,-0.0022530297,14600000,0.04755836,3.192884,0.9684532023966312,502.4100124835968,0.032767996,197.18,0.033376813,0.0033362757
585,146250,57361,9.24833585553697,-0.002933285,14625000,0.0454792,3.1852627,0.96617691218853,503.21525740623474,0.042976,200.16,0.04040062,0.0040631094
586,146500,57330,9.361886802154695,-0.0023401533,14650000,0.047645777,3.1765633,0.9655908271670341,504.0100281238556,0.048604004,197.24,0.037714772,0.004385415
587,146750,57904,8.100057127945407,-0.0008307163,14675000,0.04582651,3.1687496,0.9652691520750523,504.81364703178406,0.074112006,176.58,0.037100732,0.005892412
588,147000,58155,8.524875521762679,-0.0016625088,14700000,0.04580197,3.1667013,0.9621469639241695,505.60913610458374,0.047,183.77,0.040508308,0.004250577
589,147250,56071,8.069780597199316,-0.001784822,14725000,0.044981185,3.1649842,0.9731095861643553,506.40289068222046,0.04476,179.16,0.03376945,0.004029146
590,147500,57310,9.110361691380476,-0.001228358,14750000,0.047386196,3.161818,0.9645099751651287,507.21837520599365,0.050968003,192.8,0.039134476,0.004414185
591,147750,57210,8.867753885973361,-0.0016861804,14775000,0.045837075,3.1589003,0.969648502767086,508.01396894454956,0.057775997,190.06,0.03377803,0.0049045356
592,148000,57558,8.31358221109379,-0.0025967779,14800000,0.046662975,3.1557896,0.9762113746255636,508.813040971756,0.040540002,177.91,0.027404964,0.0040031825
593,148250,58178,8.335932813953132,-0.001836664,14825000,0.04541339,3.1516614,0.9650761485099792,509.61409091949463,0.026804,177.58,0.03820082,0.0030239564
594,148500,56622,8.305869690182517,-0.0018488236,14850000,0.045587033,3.1485484,0.9639867320656776,510.40904808044434,0.061176002,182.0,0.03605034,0.0051114755
595,148750,57549,9.218913105576894,-0.0026660443,14875000,0.047836617,3.145397,0.9729631002992392,511.21614813804626,0.041612,191.8,0.028169194,0.0038339987
596,149000,56066,8.847340757554875,-0.0013682793,14900000,0.04574351,3.1436658,0.9725389555096626,512.0199716091156,0.046032004,192.35,0.026243132,0.004127289
597,149250,57631,9.53746753657466,-0.0022058426,14925000,0.047027495,3.144869,0.9725464303046465,512.8271129131317,0.052160002,201.5,0.029774535,0.0046112044
598,149500,55518,8.690278172277177,-0.0019839783,14950000,0.045608614,3.143032,0.9740932919085026,513.6330986022949,0.042711996,191.64,0.025541693,0.004131096
599,149750,58891,8.46651669177063,-0.0020753974,14975000,0.045803446,3.1379848,0.9621157087385654,514.4556384086609,0.046088003,182.98,0.040302612,0.0042111175
600,150000,58134,7.713276129261139,-0.0025301843,15000000,0.047122777,3.131169,0.9589378125965595,515.2473883628845,0.049579997,165.97,0.04109631,0.0044536022
601,150250,51149,7.897125234568989,-0.002196918,15025000,0.044801515,3.1258016,0.9683035649359226,516.0429451465607,0.039832,180.6,0.032236293,0.0039477134
602,150500,56744,8.856967995044725,-0.0021805167,15050000,0.046356928,3.1232061,0.9766872227191925,516.9603555202484,0.04428,190.25,0.024767939,0.0041765133
603,150750,57242,8.31281603394541,-0.0022409917,15075000,0.045634657,3.1196938,0.9639338776469231,517.7738718986511,0.028351998,178.17,0.036854703,0.003068327
604,151000,58592,9.042706232654664,-0.0021773237,15100000,0.046656456,3.1152644,0.9651761539280415,518.5717921257019,0.057463996,192.78,0.036381662,0.0049492544
605,151250,58251,7.880678429872187,-0.0022145794,15125000,0.045932963,3.1126454,0.9609073996543884,519.3679728507996,0.073424,167.3,0.04129351,0.0059353434
606,151500,57620,8.208979542276838,-0.0021054668,15150000,0.046716552,3.1114674,0.9659549295902252,520.1618671417236,0.048823997,179.91,0.031879216,0.0043962984
607,151750,57152,8.242560845160988,-0.0022435728,15175000,0.04687324,3.1095848,0.9657435677945614,520.9554598331451,0.029724002,172.17,0.038610037,0.00317714
608,152000,58106,7.874158655297578,-0.0023914645,15200000,0.046039723,3.111497,0.9734249040484428,521.7571957111359,0.038392,172.01,0.029039536,0.0037305583
609,152250,55977,9.169597187227117,-0.0011840072,15225000,0.047650576,3.1149173,0.9762802310287952,522.5657567977905,0.06847201,190.27,0.023142507,0.0054840245
610,152500,56735,8.359203253161978,-0.0017888099,15250000,0.047118198,3.1135726,0.95814174041152,523.4013378620148,0.049864,175.46,0.045979947,0.004434095
611,152750,56672,7.838383346313058,-0.0026004498,15275000,0.04678425,3.1100516,0.9682546071708202,524.2229137420654,0.053823996,171.29,0.035830427,0.004667141
612,153000,56786,8.175450119282278,-0.0020901079,15300000,0.04829283,3.1074367,0.9742819331586361,525.0281932353973,0.047768004,170.11,0.028279107,0.004407778
613,153250,58920,9.054967276887146,-0.0015682289,15325000,0.047304865,3.102702,0.9743098244071007,525.8531651496887,0.048248,188.31,0.026803639,0.0042988234
614,153500,58087,7.5272797387282,-0.0021443325,15350000,0.04474988,3.0988333,0.9657282866537571,526.6573321819305,0.045084003,167.19,0.03778302,0.004142293
615,153750,57066,9.367289161579755,-0.0016806327,15375000,0.04757172,3.0928528,0.969818975776434,527.4687829017639,0.036216,195.77,0.02868016,0.0036682095
616,154000,57331,8.501342381111499,-0.0023299498,15400000,0.04620511,3.0852273,0.9674206711351871,528.2946889400482,0.034416,183.5,0.032171138,0.0034710318
617,154250,57756,9.057642680757853,-0.0018374784,15425000,0.0473529,3.0787148,0.9712299536913633,529.0993390083313,0.033351995,192.82,0.027100319,0.0034782854
618,154500,56988,9.044487194423237,-0.0023978557,15450000,0.048022337,3.0784695,0.9671553187072277,529.8995251655579,0.06128,185.79,0.033579536,0.0052562803
619,154750,56209,8.709730991096803,-0.0012671939,15475000,0.047079097,3.0782044,0.971572807058692,530.7057957649231,0.062092,183.23,0.031168822,0.0052080275
620,155000,56456,7.279119479526853,-0.001539193,15500000,0.047134522,3.0764685,0.9669727683067322,531.5067949295044,0.042872,158.1,0.038428836,0.004064307
621,155250,57900,8.348370101895284,-0.0019315584,15525000,0.04835814,3.0698855,0.9762938749045134,532.3170688152313,0.025415998,172.92,0.029645454,0.0030547916
622,155500,51381,8.213898142750331,-0.002006442,15550000,0.04731369,3.0630345,0.9655550830066204,533.14093708992,0.055684,174.61,0.03673487,0.0048524523
623,155750,57796,7.541823982750375,-0.0010931788,15575000,0.045383822,3.0607038,0.9597137682139874,534.0134346485138,0.035524,166.73,0.043899603,0.003650707
624,156000,58219,8.499849670774529,-0.0013395927,15600000,0.045509648,3.0623314,0.9718213938176632,534.8070948123932,0.05528,187.31,0.029864397,0.0049003595
625,156250,57553,9.155229252532372,-0.0027695107,15625000,0.04760302,3.0592122,0.9778905007988214,535.6007969379425,0.046732,190.95,0.024058491,0.0043699974
626,156500,58111,7.67170099313309,-0.0022848716,15650000,0.046069678,3.0552764,0.964653979986906,536.3957965373993,0.03362,169.16,0.035569586,0.003415453
627,156750,58117,8.026860620608131,-0.0019533446,15675000,0.045236807,3.052988,0.9706851523369551,537.1944630146027,0.051508,181.45,0.03000826,0.0046318355
628,157000,58060,7.777939028036736,-0.0018208934,15700000,0.04577006,3.0532324,0.9651539698243141,537.9977943897247,0.048895996,174.2,0.03263793,0.0044619422
629,157250,56937,8.905946676849963,-0.001529703,15725000,0.047427118,3.0521088,0.970389824360609,538.7939038276672,0.054476,188.83,0.029856538,0.0048384187
630,157500,58533,8.025989389446114,-0.0018687124,15750000,0.04746258,3.0480967,0.9543820768594742,539.594961643219,0.040316004,172.3,0.04246873,0.003995347
631,157750,55004,8.51793143976487,-0.0014811185,15775000,0.045860443,3.046966,0.9758995659649372,540.4289610385895,0.045412,187.71,0.023847057,0.0041745044
632,158000,56903,8.350349837150329,-0.0017275929,15800000,0.044705737,3.0408013,0.9703620038926601,541.3248825073242,0.068892,187.88,0.032822784,0.005822857
633,158250,57225,8.568351416955652,-0.002647517,15825000,0.045220304,3.0354676,0.9646608158946037,542.16126704216,0.047707997,193.94,0.034784954,0.0042518377
634,158500,55293,7.9983421416107925,-0.0020491462,15850000,0.04536336,3.0305166,0.967135313898325,543.0014567375183,0.036416,180.11,0.031342022,0.0036554304
635,158750,58089,8.751811320674097,-0.0025066822,15875000,0.046407286,3.0243516,0.9685140810906887,543.8344492912292,0.039904002,187.08,0.033127278,0.004052122
636,159000,56547,7.912959285611869,-0.0027700078,15900000,0.04455885,3.0197887,0.9692066814750433,544.6504068374634,0.038608003,173.98,0.032165714,0.003929209
637,159250,54536,8.275434977901195,-0.0025113304,15925000,0.046192262,3.0163317,0.9758297465741634,545.5194120407104,0.052419998,179.06,0.02558532,0.0044531035
638,159500,45422,8.12051712484943,-0.0020096654,15950000,0.045598418,3.0103996,0.9723367914557457,546.4109826087952,0.058387995,181.87,0.027223904,0.00506554
639,159750,56091,7.5567059948365936,-0.0018632539,15975000,0.04635394,3.0034838,0.957780484110117,547.3605759143829,0.06479599,169.05,0.041090403,0.0054078395
640,160000,55909,8.071437106033226,-0.002056048,16000000,0.04646249,3.0036104,0.9748555142432451,548.2186527252197,0.033204,176.42,0.027499875,0.0034585397
641,160250,53912,8.788478652107587,-0.001553261,16025000,0.046426274,3.00288,0.9772255588322878,549.0871920585632,0.068132,184.86,0.023524374,0.005764126
642,160500,52405,8.098832657833954,-0.002109073,16050000,0.04724009,2.9995196,0.97258036211133,549.9640836715698,0.056483995,171.4,0.027755028,0.0048701554
643,160750,56251,8.04694095996325,-0.0015151643,16075000,0.04657062,2.9935284,0.9730048775672913,550.8599827289581,0.067356,177.0,0.027657855,0.005570905
644,161000,56504,8.49221044863487,-0.0024527046,16100000,0.046564545,2.9902186,0.9681698381900787,551.7136874198914,0.043339998,180.9,0.03203347,0.0040301867
645,161250,58895,9.462936436119517,-0.0017666345,16125000,0.04550812,2.9888306,0.9806938786059618,552.5612978935242,0.056200005,201.56,0.020692075,0.004989826
646,161500,54355,8.610299234342419,-0.0025363371,16150000,0.046979923,2.9870129,0.9681507684290409,553.3949241638184,0.036604,185.03,0.030055288,0.0036022111
647,161750,52103,7.993703128505076,-0.001930321,16175000,0.045347583,2.9903178,0.9745360855013132,554.2568407058716,0.026039999,176.47,0.026410202,0.0028745853
648,162000,50071,8.023138244287003,-0.0015724035,16200000,0.046526007,2.9906273,0.9722251463681459,555.1651601791382,0.054736,173.89,0.029294461,0.004811443
649,162250,57026,8.211323282028753,-0.0019617854,16225000,0.045475118,2.990775,0.9798229038715363,556.1056954860687,0.049164,182.81,0.02295388,0.0043408237
650,162500,56612,7.461627952272101,-0.0019085953,16250000,0.0449972,2.9891026,0.9595552980899811,556.9289169311523,0.042068,165.86,0.04454241,0.004172407
651,162750,51581,8.50445835344579,-0.0014287836,16275000,0.047144506,2.986508,0.965283427387476,557.7933790683746,0.067484,181.53,0.035416014,0.0055783303
652,163000,53290,8.091984929238379,-0.0014345844,16300000,0.045659877,2.9836154,0.9736656900495291,558.6883046627045,0.06835999,177.31,0.026931401,0.00551878
653,163250,52361,9.618496960502908,-0.0010783754,16325000,0.047971956,2.9817846,0.9786567632108927,559.6133809089661,0.052831996,200.01,0.020222282,0.004699754
654,163500,53753,8.671535134657207,-0.0016072078,16350000,0.047083046,2.9804971,0.97473369166255,560.5464563369751,0.064492,184.21,0.02448173,0.00533159
655,163750,53687,8.717023198124267,-0.0020980816,16375000,0.04523371,2.9803462,0.9749771673232317,561.4546780586243,0.033308,192.98,0.023823392,0.00351001
656,164000,53458,9.46404730014393,-0.0022878167,16400000,0.047199033,2.975783,0.9825115036219358,562.3448586463928,0.034324,200.42,0.020072956,0.0034198195
657,164250,53157,8.43753287189158,-0.0028294446,16425000,0.045752134,2.9711256,0.9706950783729553,563.2351579666138,0.043928,185.13,0.030977184,0.0041394685
658,164500,49663,7.973536225710304,-0.001474929,16450000,0.04661434,2.964016,0.975118650123477,564.1180968284607,0.047176,174.38,0.027871197,0.004377971
659,164750,54637,9.310129761345916,-0.0018636422,16475000,0.045711704,2.9575596,0.9717545118182898,565.0417249202728,0.052040003,203.46,0.026326898,0.0046797693
660,165000,54999,8.535240051567062,-0.0020046395,16500000,0.046947096,2.9506917,0.9800351299345493,565.9074699878693,0.034884,183.45,0.019064026,0.003708475
661,165250,54563,7.942597792565066,-0.0015410703,16525000,0.047259565,2.939809,0.9752686694264412,566.7383210659027,0.038971998,173.76,0.022646872,0.0037367218
662,165500,57000,8.303894995780446,-0.0016916774,16550000,0.045745783,2.9308457,0.9710704032331705,567.5768432617188,0.042324,183.48,0.02932755,0.004172759
663,165750,57413,9.765810608100796,-0.0019011894,16575000,0.048128903,2.9251456,0.9763929862529039,568.3937067985535,0.044363998,203.95,0.022975663,0.004201738
664,166000,57747,8.153533598934882,-0.0018562868,16600000,0.046234246,2.920733,0.9675593376159668,569.2011907100677,0.041172,180.84,0.030002017,0.0039356
665,166250,57495,9.350468797651956,-0.0013839637,16625000,0.04595664,2.9179206,0.9802415519952774,570.0012073516846,0.050207995,205.7,0.019749457,0.0045991493
666,166500,57199,9.756360961400151,-0.0014209385,16650000,0.04688301,2.9128118,0.9716166108846664,570.7954902648926,0.041144,206.04,0.024894213,0.0039569684
667,166750,57682,9.274359458760882,-0.0023625928,16675000,0.04685039,2.9056025,0.9807861037552357,571.5852603912354,0.040008,200.9,0.01813992,0.0038865737
668,167000,58916,8.616697243863,-0.0026369244,16700000,0.045653123,2.8969607,0.979986596852541,572.3860437870026,0.033328,190.17,0.018818568,0.0034988238
669,167250,54616,9.733390272644465,-0.0015220636,16725000,0.04688091,2.8878627,0.9807165674865246,573.2326996326447,0.07368799,203.78,0.019074868,0.0060307384
670,167500,55491,8.865095148384135,-0.0016650334,16750000,0.048946764,2.8818784,0.9534477964043617,574.0880007743835,0.073203996,184.95,0.038965993,0.0060421126
671,167750,58658,8.791589540869609,-0.0006800402,16775000,0.046475958,2.877521,0.9795987457036972,574.9136836528778,0.074492,191.33,0.019042324,0.0059050685
672,168000,57235,8.485805844762435,-0.002079888,16800000,0.04756776,2.873396,0.9761887453496456,575.7037858963013,0.03468,180.71,0.024014266,0.0035602073
673,168250,50279,8.767678147143961,-0.0024985017,16825000,0.045503985,2.869806,0.9690970238298178,576.5569298267365,0.054064,192.99,0.029218268,0.004653067
674,168500,55892,8.350777640660016,-0.0017850057,16850000,0.046840753,2.8673186,0.9720260817557573,577.4190194606781,0.06304,182.46,0.026844814,0.005369645
675,168750,57431,9.292355520300408,-0.0007611517,16875000,0.046208605,2.8660746,0.9643262028694153,578.2517623901367,0.103428006,199.48,0.03341234,0.0077191507
676,169000,52704,9.213105775190998,-0.0023767692,16900000,0.046426583,2.864457,0.9823394175618887,579.0745892524719,0.024292,197.86,0.017803283,0.0030117868
677,169250,59298,8.884908962465763,-0.0013821039,16925000,0.045176283,2.8608975,0.9745910279452801,579.9239559173584,0.042367995,194.7,0.029967373,0.00402595
678,169500,57825,8.687936042121628,-0.0023142383,16950000,0.04746936,2.858316,0.977423831820488,580.7362585067749,0.039240003,182.91,0.023582775,0.0039376034
679,169750,56401,9.236712393409725,-0.0015416199,16975000,0.046943,2.8569868,0.9664504192769527,581.5444684028625,0.08202,196.62,0.03236431,0.0065029664
680,170000,55956,8.683437226549303,-0.0018543055,17000000,0.046555687,2.857026,0.9694161396473646,582.3725802898407,0.047656,183.44,0.03033264,0.0043335087
681,170250,54636,9.337533836345465,-0.0022445954,17025000,0.046424408,2.8534014,0.9772777762264013,583.2255699634552,0.06046,205.21,0.0198763,0.005015765
682,170500,45946,8.287547960814663,-0.001569134,17050000,0.046378426,2.8471775,0.9642919637262821,584.0805015563965,0.060008,182.83,0.032268923,0.00508267
683,170750,51687,8.474030403096059,-0.0015897773,17075000,0.046853844,2.844863,0.9762862846255302,585.083131313324,0.065604,182.06,0.02270293,0.005480981
684,171000,51642,9.013730729529124,-0.002112895,17100000,0.045261282,2.8437538,0.9781342707574368,586.0234332084656,0.035588,200.77,0.018642535,0.0036116424
685,171250,51486,9.31263646429623,-0.0016760991,17125000,0.04858287,2.8404477,0.9684192538261414,586.9295983314514,0.059796005,190.59,0.030682957,0.0050840294
686,171500,55291,7.889257500304666,-0.0016927803,17150000,0.046668444,2.8348932,0.9728034846484661,587.8087375164032,0.034204,172.08,0.02545445,0.0035802394
687,171750,54806,8.22909773620202,-0.0019494665,17175000,0.045034003,2.8263395,0.97856530174613,588.6647393703461,0.042251997,186.69,0.019289695,0.00393227
688,172000,55847,8.702123726809514,-0.0024964053,17200000,0.0468522,2.8199487,0.9785829838365316,589.4946072101593,0.036999997,183.44,0.022172494,0.0035471153
