serial_timesteps,true_reward,value_loss,ep_reward_mean,explained_variance,approxkl,ep_len_mean,policy_entropy,policy_loss,total_timesteps,time_elapsed,n_updates,fps,clipfrac
518500,0.033190873,0.03604425,8.446881631502874,0.9639996439218521,0.005442559,240.65,2.7400053,-0.0011381083,51850000,1722.1718182563782,2074,54189,0.064944
518750,0.035438742,0.05980579,9.189965615042563,0.915415495634079,0.0053450237,247.48,2.735762,-0.001340973,51875000,1722.9803569316864,2075,53390,0.063888
519000,0.034014672,0.10291954,8.946121564318664,0.8954232260584831,0.005240074,244.06,2.7347088,-0.0019530887,51900000,1723.8151235580444,2076,55439,0.060807995
519250,0.034158662,0.06636966,8.854412800105,0.9297198504209518,0.0039012115,242.53,2.7354379,-0.0016372328,51925000,1724.6197876930237,2077,56947,0.039424002
519500,0.034127053,0.079252504,9.017500130422286,0.9058135971426964,0.007166239,245.44,2.7389092,-0.0022703568,51950000,1725.4264867305756,2078,55346,0.090711996
519750,0.03219368,0.06883401,8.458450660217146,0.9387939125299454,0.0047745667,241.88,2.7446082,-0.0021008328,51975000,1726.250746011734,2079,54377,0.055272
520000,0.035093486,0.06762836,8.911794309502948,0.880605973303318,0.0041288016,245.42,2.7473078,-0.0016399014,52000000,1727.065086364746,2080,57314,0.045436
520250,0.03594633,0.03576412,9.243351502172809,0.94659174233675,0.009128058,247.98,2.7528937,-0.0016493332,52025000,1727.853312253952,2081,48001,0.124704
520500,0.033974633,0.015525298,8.887641115463921,0.985236881300807,0.0049206484,246.12,2.754871,-0.0029264912,52050000,1728.726853132248,2082,57368,0.054720003
520750,0.035293207,0.01602378,8.98230637496491,0.9770517703145742,0.0068124086,248.42,2.7547603,-0.0013187531,52075000,1729.5127034187317,2083,54763,0.088627994
521000,0.03383848,0.055100095,8.7758198286213,0.9270804896950722,0.007025992,246.97,2.7540963,-0.001332503,52100000,1730.3113014698029,2084,54691,0.09266
521250,0.032568954,0.0840542,8.62348241024768,0.938167117536068,0.005008333,238.68,2.7567492,-0.0021176785,52125000,1731.1202652454376,2085,49830,0.05816
521500,0.03600648,0.026561787,9.185903921068576,0.9533750489354134,0.0046099084,248.31,2.7590866,-0.0018940009,52150000,1731.970741033554,2086,57207,0.052032
521750,0.033684965,0.054320622,8.830365249068127,0.9495218209922314,0.0048871613,244.34,2.760699,-0.0025342233,52175000,1732.7568855285645,2087,55188,0.056924004
522000,0.033556405,0.0719804,8.858701205326815,0.9383074343204498,0.006496875,243.01,2.7639177,-0.0026466264,52200000,1733.5740005970001,2088,56776,0.08406
522250,0.031937987,0.098431826,8.63179099796107,0.9248915687203407,0.0076565705,238.2,2.7646928,-0.002096915,52225000,1734.3628480434418,2089,48376,0.103712
522500,0.03327738,0.06952785,8.600669959336974,0.9002440944314003,0.006323064,245.87,2.7663524,-0.000758452,52250000,1735.2206547260284,2090,56395,0.080684
522750,0.034913134,0.085023195,9.005854206055737,0.8307050317525864,0.0068498226,246.01,2.7672439,-0.002214953,52275000,1736.0125114917755,2091,55158,0.088704005
523000,0.034469284,0.038063575,8.805610053385172,0.9536584578454494,0.004524353,244.06,2.7686696,-0.001720953,52300000,1736.8173127174377,2092,54237,0.049408
523250,0.03309336,0.0399509,8.528349815187376,0.9571684934198856,0.0062570935,243.32,2.7663522,-0.0016858192,52325000,1737.673957824707,2093,55285,0.07772
523500,0.03466089,0.08377413,8.981973781766392,0.8993629962205887,0.0064528487,241.7,2.7641354,-0.0025129612,52350000,1738.4764752388,2094,55451,0.07994401
523750,0.032926254,0.11237013,8.760050255793177,0.8994998186826706,0.0047551794,240.84,2.7650154,-0.0019015683,52375000,1739.2805733680725,2095,55094,0.053736
524000,0.035864167,0.037451126,9.150238455679098,0.9352884665131569,0.00539646,248.71,2.768866,-0.0017522417,52400000,1740.088607788086,2096,55642,0.063232
524250,0.035067767,0.038527094,8.969991385542624,0.958484310656786,0.0057770275,246.52,2.7714396,-0.0019070435,52425000,1740.8945043087006,2097,56359,0.073088005
524500,0.033548757,0.13613085,8.879346984482309,0.8748493492603302,0.0064569474,238.03,2.768681,-0.0014137214,52450000,1741.6923942565918,2098,56545,0.08263199
524750,0.033986654,0.06730535,8.919807122558618,0.9355428218841553,0.005927378,244.26,2.7646887,-0.0023932648,52475000,1742.492891550064,2099,55332,0.073116004
525000,0.035669554,0.041670818,9.02183714866298,0.9367761835455894,0.005826775,244.63,2.763889,-0.001399262,52500000,1743.297724723816,2100,54357,0.073744
525250,0.033739906,0.05846669,8.76738358114846,0.9324237704277039,0.0052345456,243.94,2.764112,-0.0022644522,52525000,1744.10493350029,2101,52568,0.063296
525500,0.03415014,0.11807208,8.913596283960977,0.8951129093766212,0.00426238,236.04,2.7619996,-0.0018913146,52550000,1744.960946559906,2102,54037,0.04658
525750,0.035060793,0.043788835,9.041067421580774,0.9281045347452164,0.006341961,248.04,2.7601647,-0.0021994852,52575000,1745.7744913101196,2103,56777,0.082424
526000,0.03486359,0.096765056,9.06416122736995,0.8925452530384064,0.006272695,238.97,2.7605662,-0.0021057113,52600000,1746.5661759376526,2104,56556,0.078788005
526250,0.033898793,0.13533589,8.765046220893819,0.8395470231771469,0.00419143,241.35,2.761259,-0.0011454256,52625000,1747.3611807823181,2105,56365,0.045168
526500,0.03138118,0.14787194,8.222751310995609,0.8731902688741684,0.0063332617,237.84,2.7611308,-0.0018263927,52650000,1748.1515040397644,2106,52794,0.082739994
526750,0.032900266,0.12762564,8.71335323784017,0.8871049210429192,0.005915546,236.94,2.7615585,-0.0017146053,52675000,1748.969187259674,2107,57399,0.075187996
527000,0.0335221,0.10810138,8.758446442155561,0.8912568017840385,0.010153309,240.75,2.7631269,-0.001738325,52700000,1749.7526805400848,2108,56859,0.12892401
527250,0.031049673,0.118282154,8.400794906177126,0.9189939796924591,0.004753054,238.02,2.7639115,-0.0014119663,52725000,1750.5416345596313,2109,54381,0.054723997
527500,0.03217926,0.107467055,8.339013031856739,0.9045682698488235,0.0055007213,236.61,2.7638023,-0.0014485919,52750000,1751.35706448555,2110,56454,0.065908
527750,0.033221666,0.03419021,8.794606075401152,0.9699083566665649,0.0043878206,245.31,2.760326,-0.00214639,52775000,1752.1531744003296,2111,55568,0.047019996
528000,0.035925474,0.056839757,9.130732358802707,0.9121871069073677,0.0058062105,246.53,2.7554336,-0.0020653843,52800000,1752.9512929916382,2112,56879,0.073915996
528250,0.033531208,0.09088246,8.947397814779743,0.9270762130618095,0.0036232062,240.81,2.7507968,-0.0015061914,52825000,1753.7427849769592,2113,48721,0.036448
528500,0.03607946,0.08927987,9.188785519108633,0.8962544724345207,0.004651967,248.8,2.7459614,-0.0012793248,52850000,1754.6013102531433,2114,56811,0.053088
528750,0.031896546,0.22403772,8.605744883709631,0.8150485754013062,0.006732329,232.92,2.7431636,-0.0014704983,52875000,1755.3952388763428,2115,54573,0.087708004
529000,0.03134008,0.15048994,8.296618596741455,0.8419396132230759,0.005366615,235.39,2.7423036,-0.0018224483,52900000,1756.2061336040497,2116,55790,0.06454401
529250,0.032797642,0.09109626,8.668211541428773,0.9012174159288406,0.004250005,243.89,2.742494,-0.001399528,52925000,1757.0246396064758,2117,56752,0.048068006
529500,0.035272934,0.095081136,9.08987932756977,0.9073781743645668,0.005126427,240.7,2.7404408,-0.002642377,52950000,1757.8379809856415,2118,54314,0.061724
529750,0.034973647,0.07676788,9.003082497117985,0.9052550196647644,0.0047554844,242.99,2.7417023,-0.0013691414,52975000,1758.6771895885468,2119,50354,0.05324
530000,0.03540753,0.017785529,9.12659699395989,0.977927727624774,0.0049460526,247.59,2.744738,-0.0020700926,53000000,1759.5250391960144,2120,55178,0.055876005
530250,0.036191337,0.08047442,9.096904623172414,0.8320949673652649,0.005909814,243.93,2.7417417,-0.0022232996,53025000,1760.3304796218872,2121,53678,0.071232
530500,0.033169717,0.12521572,8.625550091915102,0.8712707459926605,0.0054992707,241.81,2.7391078,-0.0017689716,53050000,1761.150171995163,2122,56055,0.065664
530750,0.035759047,0.053605177,9.128546616697658,0.9092979282140732,0.005674514,246.61,2.7391567,-0.0021743744,53075000,1761.9582653045654,2123,55680,0.071268
531000,0.034726527,0.06521718,8.99174249421816,0.9271472617983818,0.004701364,244.09,2.7421978,-0.0021046025,53100000,1762.7617375850677,2124,53758,0.056659997
531250,0.033394184,0.08887864,8.794496992520253,0.9057000800967216,0.0051489095,244.41,2.7449005,-0.002584913,53125000,1763.584475517273,2125,54480,0.06054
531500,0.03433507,0.083624065,8.901637485057408,0.9142325147986412,0.005404042,238.61,2.7449992,-0.0023235786,53150000,1764.3946056365967,2126,52187,0.064568
531750,0.034304056,0.07321184,9.049240965656136,0.9222071021795273,0.0064942404,242.6,2.7431931,-0.0027238582,53175000,1765.220136642456,2127,57652,0.084920004
532000,0.036045507,0.080901965,9.21637384764108,0.8517166972160339,0.004853344,246.65,2.7452264,-0.0013325348,53200000,1766.0024480819702,2128,55341,0.056836
532250,0.03672322,0.012259449,9.267180491025938,0.9674518555402756,0.004943217,249.55,2.7502084,-0.0014998344,53225000,1766.802443742752,2129,57137,0.057203997
532500,0.032522965,0.102323055,8.744068623322983,0.9073156043887138,0.00611044,240.37,2.7540889,-0.0023943442,53250000,1767.5864267349243,2130,55403,0.076784
532750,0.033815414,0.11508064,8.886596378980375,0.8960626870393753,0.0063178996,241.54,2.7583973,-0.002364735,53275000,1768.3855683803558,2131,55050,0.080484
533000,0.033588674,0.109301254,8.790028311112218,0.8985697329044342,0.0040694256,243.42,2.7621772,-0.0015527906,53300000,1769.1947808265686,2132,56097,0.043956
533250,0.03604099,0.04111413,9.10033027571365,0.9180003106594086,0.0057743755,247.33,2.7625396,-0.0015475636,53325000,1769.9909000396729,2133,54784,0.068596005
533500,0.033523478,0.12763815,8.829815529630578,0.8787012100219727,0.005932656,239.02,2.7566879,-0.0014140478,53350000,1770.798766374588,2134,56131,0.071176
533750,0.032526024,0.13702826,8.47787417812735,0.8806062191724777,0.004724266,241.99,2.754705,-0.0018948758,53375000,1771.59433054924,2135,54895,0.053816
534000,0.034500815,0.09335001,8.95378792835414,0.8796250745654106,0.0068619214,244.42,2.753057,-0.0023727515,53400000,1772.3963022232056,2136,54749,0.089412
534250,0.034285266,0.075004205,8.966467488352592,0.9145297035574913,0.005058665,243.59,2.752704,-0.0022257732,53425000,1773.2062301635742,2137,55548,0.061544
534500,0.033945873,0.06454931,8.753518586753525,0.9258435070514679,0.00409333,243.45,2.750155,-0.0012458642,53450000,1774.0011675357819,2138,55797,0.042764
534750,0.035938874,0.035029925,9.14205806963566,0.9323930591344833,0.0046292646,248.09,2.7454858,-0.0017216194,53475000,1774.8006875514984,2139,57260,0.052032
535000,0.034177784,0.066786274,8.896761905173223,0.916267029941082,0.005406526,245.39,2.7403238,-0.0022225692,53500000,1775.582086801529,2140,55535,0.06698
535250,0.033341087,0.13283083,8.789876439085292,0.8881543129682541,0.007208238,238.23,2.7367656,-0.0025520634,53525000,1776.3834125995636,2141,57033,0.095904
535500,0.034611918,0.13919489,8.76077402195584,0.7818074226379395,0.0044926414,240.36,2.7377944,-0.0008755305,53550000,1777.1767818927765,2142,55913,0.051511995
535750,0.033563912,0.08175783,8.796596137581965,0.9178885519504547,0.005667695,243.31,2.7395582,-0.0022510693,53575000,1777.9782094955444,2143,57240,0.067816004
536000,0.033581477,0.09623931,8.89725091128541,0.8999379575252533,0.0054608723,243.2,2.7399635,-0.0016558759,53600000,1778.7645823955536,2144,56333,0.066288
536250,0.033572074,0.19583085,8.71052432175842,0.7651561796665192,0.0043101483,235.73,2.7409515,-0.0018199816,53625000,1779.5621302127838,2145,54858,0.049404003
536500,0.033334848,0.102411605,8.82827516921012,0.909931555390358,0.0049515367,243.54,2.7443395,-0.001776058,53650000,1780.3849444389343,2146,56714,0.059124
536750,0.034821283,0.10322754,8.980691978021678,0.884242482483387,0.004848282,241.0,2.746254,-0.0015739,53675000,1781.1894416809082,2147,54267,0.056020003
537000,0.03508876,0.10681436,9.2074373334361,0.887043721973896,0.005034443,241.49,2.747621,-0.0017879813,53700000,1782.003737449646,2148,50170,0.058172
537250,0.032593824,0.10219892,8.892557939651306,0.9303431436419487,0.004143525,240.14,2.7504056,-0.0013701911,53725000,1782.853064775467,2149,56346,0.043192
537500,0.033255417,0.05866792,8.741072437967782,0.9485588073730469,0.005055101,244.68,2.7535768,-0.0023818053,53750000,1783.647563457489,2150,55791,0.060983997
537750,0.03352277,0.09166448,8.800092686520802,0.9153033494949341,0.004890953,243.65,2.7613316,-0.0020378728,53775000,1784.4473049640656,2151,52942,0.057820003
538000,0.03550311,0.082610406,9.07452814323088,0.9275124743580818,0.0064777695,244.17,2.768034,-0.0020947524,53800000,1785.2982263565063,2152,52595,0.083464004
538250,0.035063386,0.061726533,8.959702969542969,0.9087145030498505,0.007156633,246.8,2.7719674,-0.0022370028,53825000,1786.1258981227875,2153,50942,0.093204
538500,0.036679357,0.034945674,9.198751643882424,0.9135638251900673,0.0042304904,248.26,2.7772856,-0.0011523507,53850000,1786.9667160511017,2154,56553,0.04604
538750,0.031959534,0.21260445,8.670162268350285,0.8336447477340698,0.0048027793,234.16,2.779601,-0.0016230071,53875000,1787.7560312747955,2155,53498,0.056404002
539000,0.030946692,0.2608338,8.17441702991413,0.7671367079019547,0.0050804736,226.53,2.7807796,-0.0020972516,53900000,1788.567552804947,2156,54351,0.061568
539250,0.031190189,0.25291607,8.56987534224674,0.8049759119749069,0.00573102,233.43,2.782002,-0.001595291,53925000,1789.3958373069763,2157,54490,0.071119994
539500,0.035452716,0.05104524,9.095472628907373,0.9191928803920746,0.004408761,244.53,2.7829623,-0.0025016635,53950000,1790.2243301868439,2158,54466,0.048936002
539750,0.034726705,0.083130434,8.941667506021659,0.8855066373944283,0.0055971695,241.97,2.7810752,-0.002644463,53975000,1791.0404007434845,2159,56054,0.069888
540000,0.03382655,0.13138968,8.759794473161783,0.8479701578617096,0.006599716,241.35,2.7786453,-0.0013058031,54000000,1791.8372867107391,2160,57100,0.082159996
540250,0.03285144,0.06487665,8.626637607099473,0.9547903090715408,0.004848768,241.6,2.7767804,-0.002067703,54025000,1792.6248812675476,2161,54478,0.056299996
540500,0.033791922,0.1058174,8.983682626358041,0.8906414657831192,0.005255874,243.23,2.774522,-0.0014862469,54050000,1793.4288518428802,2162,55644,0.06342
540750,0.033785384,0.20847683,8.936508221210461,0.7899173051118851,0.004975195,233.56,2.7726123,-0.0014561305,54075000,1794.232650756836,2163,55836,0.058668
541000,0.031918205,0.16868904,8.628641048862773,0.8729296624660492,0.0050341515,234.45,2.7727327,-0.0010873682,54100000,1795.0381398200989,2164,47808,0.058503997
541250,0.03322423,0.08735992,8.65330701309973,0.9097225666046143,0.0046681496,244.79,2.7731776,-0.002189471,54125000,1795.9176752567291,2165,56019,0.055931997
541500,0.030891001,0.16890958,8.467023464630511,0.883038841187954,0.006167286,234.99,2.7726533,-0.0020650115,54150000,1796.7215113639832,2166,55666,0.080663994
541750,0.03431149,0.059439808,8.89928923134088,0.9487865678966045,0.0063533736,242.31,2.7688053,-0.00232229,54175000,1797.5232391357422,2167,56485,0.08284
542000,0.036087755,0.035807826,9.131563435846628,0.9292359724640846,0.0052705593,247.59,2.7649522,-0.0015985554,54200000,1798.318109035492,2168,54945,0.0606
542250,0.03183022,0.07706817,8.530119979137071,0.9444186948239803,0.0070483596,239.78,2.7668197,-0.0015647843,54225000,1799.1200730800629,2169,56596,0.089095995
542500,0.034914453,0.02404872,9.089178712181091,0.9755626395344734,0.005944007,245.41,2.766096,-0.0016367976,54250000,1799.916448354721,2170,56440,0.07432
542750,0.03140635,0.11103197,8.298450288127423,0.9064328223466873,0.0077580935,238.99,2.76046,-0.0017624863,54275000,1800.7110109329224,2171,51924,0.105864
543000,0.034402315,0.08294923,8.844545480230368,0.8859870508313179,0.0037261702,245.35,2.7571278,-0.0021109767,54300000,1801.5441915988922,2172,54430,0.039476
543250,0.034417946,0.105965875,8.87671207304371,0.9043982625007629,0.006088051,240.78,2.7556775,-0.0019371351,54325000,1802.3728551864624,2173,56729,0.07551201
543500,0.033178456,0.071762994,8.633262375312606,0.9361587017774582,0.0047991504,245.3,2.7573695,-0.0021703904,54350000,1803.1749861240387,2174,55571,0.055088002
543750,0.034089543,0.09353831,8.74140101447454,0.8779329732060432,0.0047260467,240.59,2.759847,-0.0017944755,54375000,1803.9837636947632,2175,54949,0.055756003
544000,0.03289855,0.094409056,8.592228244514517,0.9193460494279861,0.0046024993,237.61,2.7628617,-0.0012354602,54400000,1804.8062114715576,2176,56120,0.055232
544250,0.034576982,0.123448394,8.99652097330079,0.8437748700380325,0.005249218,241.93,2.7636094,-0.0016291451,54425000,1805.6006162166595,2177,55833,0.064492
544500,0.033349525,0.11873792,8.637480637734884,0.8523676693439484,0.0046879686,241.07,2.762956,-0.0017043359,54450000,1806.3971228599548,2178,55973,0.053352
544750,0.034361344,0.15916514,9.010304165823618,0.8326857089996338,0.0045502395,237.18,2.7598996,-0.0014715362,54475000,1807.197315454483,2179,55474,0.053268004
545000,0.033278625,0.11476509,8.59208443200756,0.9053658843040466,0.0041100634,238.36,2.762085,-0.0014681125,54500000,1808.0019445419312,2180,53735,0.042472
545250,0.031808987,0.07878206,8.417014741370085,0.9362005963921547,0.0052322303,242.09,2.7652798,-0.001385702,54525000,1808.8164143562317,2181,55432,0.0607
545500,0.03474365,0.12677808,8.93657947045518,0.8583860397338867,0.0057596546,238.23,2.7651613,-0.0012564252,54550000,1809.6328399181366,2182,56220,0.072392
545750,0.03518449,0.06774721,8.953889905080779,0.9104753583669662,0.0057422095,243.67,2.7653162,-0.0019774796,54575000,1810.4304802417755,2183,54259,0.07094
546000,0.035690743,0.07476273,9.19413465861595,0.9215169623494148,0.0043633417,241.91,2.7682128,-0.0015874855,54600000,1811.241173505783,2184,54810,0.04824
546250,0.03325715,0.09928094,8.620936082421514,0.8902311623096466,0.0049044373,239.53,2.7690406,-0.0013166396,54625000,1812.0446429252625,2185,55914,0.056987993
