value_loss,clipfrac,policy_entropy,explained_variance,serial_timesteps,ep_len_mean,n_updates,fps,policy_loss,true_reward,time_elapsed,total_timesteps,approxkl,ep_reward_mean
0.4506406,0.040052004,1.541951,0.9181395098567009,310500,248.38,1242,54484,-0.00087847805,0.046244174,1083.6320259571075,31050000,0.0040248493,11.726412791252697
0.33292273,0.042839997,1.5380055,0.9360168725252151,310750,250.0,1243,53099,-0.00082769,0.046853915,1084.4964952468872,31075000,0.003930214,11.713477382012751
0.39491025,0.038751997,1.5332296,0.9246106147766113,311000,250.0,1244,53580,-0.0012875226,0.04874735,1085.3813631534576,31100000,0.003737806,12.186837367877452
0.3632908,0.056572,1.5312307,0.9163000956177711,311250,248.42,1245,52649,-0.00070701155,0.041781325,1086.2459704875946,31125000,0.0049742362,10.592024866838619
0.3898969,0.04362,1.5319307,0.9144555553793907,311500,250.0,1246,53601,-0.0016275251,0.045397863,1087.1336081027985,31150000,0.004190391,11.349465354016456
0.38763046,0.031604,1.5301017,0.9148692190647125,311750,250.0,1247,53833,-0.0017321851,0.04595201,1088.0097105503082,31175000,0.0032366626,11.488002581425244
0.38141125,0.050059997,1.5279833,0.9134341776371002,312000,250.0,1248,54946,-0.0016965782,0.046327993,1088.899462223053,31200000,0.004425289,11.581996546365426
0.5455103,0.060895998,1.5236561,0.891471154987812,312250,247.76,1249,55117,-0.0018623553,0.04812344,1089.770438671112,31225000,0.005163423,12.181127202649368
0.34450537,0.042512,1.5162224,0.917352095246315,312500,250.0,1250,52084,-0.0016997146,0.042517897,1090.6630699634552,31250000,0.0040198225,10.629472896561275
0.5704739,0.091464,1.5111557,0.9014372676610947,312750,248.47,1251,57073,-0.0012911648,0.05034557,1091.516506433487,31275000,0.006895402,12.753940613257791
0.44014817,0.06264,1.5066537,0.9104924350976944,313000,250.0,1252,51551,-0.0023611023,0.05008026,1092.3306910991669,31300000,0.0051771915,12.520064451861977
0.33840355,0.079844,1.4997066,0.9144996926188469,313250,250.0,1253,56961,-0.0010458387,0.044211123,1093.1764183044434,31325000,0.0063231788,11.052780788329619
0.45535487,0.056867998,1.4946932,0.8743096441030502,313500,248.14,1254,55336,-0.0010512164,0.041627,1094.001107931137,31350000,0.0048903553,10.540081970293322
0.42118645,0.047692,1.4940956,0.8869838044047356,313750,250.0,1255,53173,-0.0011950396,0.046952195,1094.8254330158234,31375000,0.004498162,11.738049711460334
0.28112373,0.056059998,1.4905729,0.9220153912901878,314000,250.0,1256,54734,-0.00097176235,0.040671732,1095.6983633041382,31400000,0.004858218,10.167933956138949
0.4875738,0.048776,1.4866393,0.8722044825553894,314250,248.07,1257,54569,-0.0010312914,0.044545684,1096.5388534069061,31425000,0.004595388,11.263657545994647
0.3198082,0.068808004,1.478707,0.9186628311872482,314500,250.0,1258,55477,-0.00079290214,0.04319092,1097.376492023468,31450000,0.005626837,10.797730858946197
0.34637746,0.081336,1.472645,0.9088945090770721,314750,250.0,1259,55204,0.000291667,0.041718297,1098.1942205429077,31475000,0.006464634,10.429573095562592
0.40634942,0.058016002,1.4689827,0.9099977314472198,315000,250.0,1260,49391,-0.0008381961,0.047742628,1099.0146281719208,31500000,0.0051228786,11.93565774905761
0.32782623,0.06383599,1.4647009,0.91583501547575,315250,250.0,1261,55860,-0.0021544036,0.044942763,1099.879890203476,31525000,0.005367673,11.235691534029772
0.44657603,0.067435995,1.4603425,0.8933379128575325,315500,248.31,1262,55228,-0.0011335297,0.042672485,1100.6942694187164,31550000,0.0055400515,10.834670470402198
0.42765552,0.087032,1.4577248,0.9001304879784584,315750,248.2,1263,56475,-0.0004088861,0.043843858,1101.517784357071,31575000,0.0066512353,11.11219853560331
0.27115908,0.043460004,1.4570891,0.9062713980674744,316000,250.0,1264,57775,-0.0017557275,0.040475506,1102.3217976093292,31600000,0.0041127866,10.118876831188045
0.34524137,0.04856,1.4542739,0.9165895655751228,316250,250.0,1265,55696,-0.0015997356,0.044092115,1103.1260542869568,31625000,0.0043466827,11.023028157504742
0.4352308,0.035748,1.448652,0.9153250753879547,316500,250.0,1266,55456,-0.00060181983,0.04783937,1103.9372415542603,31650000,0.00372838,11.959841568618721
0.45954376,0.084676,1.4424875,0.8637938052415848,316750,247.7,1267,56228,-0.0012473792,0.043251425,1104.743480205536,31675000,0.00641049,10.952594761977043
0.36715448,0.067276,1.4384063,0.8896277323365211,317000,248.34,1268,51189,-0.0017479139,0.041103836,1105.5640408992767,31700000,0.0055920347,10.438687102048311
0.31505913,0.032896005,1.4284251,0.9111628383398056,317250,250.0,1269,56156,-0.001337843,0.043379102,1106.4217596054077,31725000,0.0033812071,10.844776244904898
0.31339687,0.05114,1.4168864,0.917324535548687,317500,250.0,1270,56870,-0.0015302163,0.042165812,1107.2281565666199,31750000,0.004503374,10.54145195011355
0.37020525,0.07448001,1.4050207,0.9003319814801216,317750,250.0,1271,56813,-0.0018443363,0.045178637,1108.0383644104004,31775000,0.005983732,11.294658938199282
0.29755515,0.066503994,1.3945329,0.9244892373681068,318000,250.0,1272,57257,-0.001278402,0.042661943,1108.8550522327423,31800000,0.0055450886,10.665485948502429
0.4531409,0.028712,1.3890178,0.8867628797888756,318250,248.47,1273,53431,-0.0014686809,0.045719855,1109.6658825874329,31825000,0.0029862681,11.599925283696026
0.39287516,0.08087601,1.3859681,0.8990282937884331,318500,250.0,1274,55976,-0.001054224,0.04855185,1110.5069155693054,31850000,0.006226129,12.137961694286096
0.33653224,0.083264,1.3828498,0.9075750485062599,318750,250.0,1275,54510,-0.0008020805,0.045517094,1111.320457458496,31875000,0.0065037226,11.379274202851057
0.40033025,0.029492,1.3797698,0.9221294224262238,319000,250.0,1276,50754,-0.0014380168,0.0490018,1112.1421151161194,31900000,0.0032121208,12.250450586478419
0.36997,0.046996,1.3769038,0.9191209152340889,319250,250.0,1277,56499,-0.0013888084,0.048757866,1112.9977383613586,31925000,0.004226777,12.18946595403584
0.44461474,0.055908002,1.3764575,0.9099550619721413,319500,250.0,1278,56284,-0.00081269164,0.04972709,1113.8052110671997,31950000,0.004930123,12.431773362131457
0.3486216,0.028068,1.37298,0.9248311072587967,319750,250.0,1279,56741,-0.0009369446,0.04609779,1114.6100261211395,31975000,0.0032641168,11.524447762883973
0.46190983,0.044387996,1.3668277,0.9108677357435226,320000,247.88,1280,55177,-0.0016833786,0.04725398,1115.4042809009552,32000000,0.0041829236,11.836853280697296
0.39277917,0.057615995,1.3620851,0.900934137403965,320250,250.0,1281,57004,-0.0010455917,0.045244,1116.2114629745483,32025000,0.0050110756,11.311000542096044
0.38625377,0.060028005,1.3581063,0.9140061885118484,320500,250.0,1282,56096,-0.00059189677,0.04541856,1117.0143151283264,32050000,0.005233251,11.354639543654958
0.39064664,0.059520006,1.3490204,0.8976948633790016,320750,250.0,1283,47505,-0.00144573,0.045365922,1117.8302159309387,32075000,0.0050729485,11.341480747809818
0.3597005,0.047472,1.3416278,0.9253881350159645,321000,250.0,1284,55747,-0.0015244507,0.04555215,1118.7101933956146,32100000,0.0043457923,11.38803755532927
0.43918937,0.051384002,1.3375694,0.916828379034996,321250,248.46,1285,55804,-0.0016256201,0.04598909,1119.512037038803,32125000,0.0044751577,11.667690307251979
0.34994656,0.040803995,1.3331597,0.9023979976773262,321500,250.0,1286,50454,-0.0017474468,0.045237835,1120.3290674686432,32150000,0.00390968,11.309459629504344
0.28863096,0.045355998,1.3240217,0.9201175048947334,321750,250.0,1287,57466,-0.0014523476,0.041550204,1121.1860103607178,32175000,0.0041985353,10.387551574720638
0.6326049,0.041464,1.3168141,0.842589408159256,322000,244.48,1288,56736,-0.0013185169,0.04367731,1121.9846358299255,32200000,0.004057561,11.384438718602542
0.2758368,0.05354,1.3111346,0.916569396853447,322250,248.43,1289,44679,-0.0010315569,0.0368729,1122.802399635315,32225000,0.0046961405,9.381530577543217
0.3629238,0.069996,1.3038217,0.9066543579101562,322500,250.0,1290,57618,-0.0008468723,0.043433614,1123.717208623886,32250000,0.005765385,10.858403550641015
0.29299214,0.060272,1.2962368,0.9284650459885597,322750,250.0,1291,55328,-0.0015367506,0.042611558,1124.5090460777283,32275000,0.005197648,10.652888985694728
0.35155767,0.059691995,1.2910074,0.9076375588774681,323000,250.0,1292,56512,-0.0011888854,0.045096513,1125.3228747844696,32300000,0.0051420154,11.27412854656155
0.3752956,0.077644005,1.2870722,0.9106982573866844,323250,250.0,1293,53386,-0.0022969616,0.045883242,1126.1350922584534,32325000,0.0062428475,11.470809800009592
0.36414978,0.051696002,1.282927,0.9019128009676933,323500,250.0,1294,50312,-0.0007345332,0.044875123,1126.9719910621643,32350000,0.0046714004,11.218781428941973
0.27207,0.04642,1.2804708,0.9046313688158989,323750,250.0,1295,55503,-0.0010006941,0.040044315,1127.8480048179626,32375000,0.004242671,10.01107921885885
0.31148592,0.079108,1.2762877,0.8968882262706757,324000,250.0,1296,56609,-0.0017095,0.042363476,1128.6944813728333,32400000,0.00632689,10.59086872469048
0.2942124,0.073244,1.27372,0.9242869317531586,324250,250.0,1297,54798,-0.0011226353,0.042590734,1129.4981055259705,32425000,0.0059072953,10.647682573633347
0.37441882,0.055516005,1.2729665,0.8671867549419403,324500,247.79,1298,56525,-0.0011181722,0.04004742,1130.3182594776154,32450000,0.004859376,10.165692624720323
0.30019838,0.051603995,1.2729275,0.9254837334156036,324750,250.0,1299,58127,-0.001420044,0.04147113,1131.118628025055,32475000,0.004472876,10.36778291290053
0.437637,0.037984002,1.2746555,0.8534785360097885,325000,248.59,1300,56518,-0.000993349,0.044585835,1131.9119381904602,32500000,0.0037655917,11.30347849027101
0.4004135,0.06962,1.2723794,0.8770015835762024,325250,247.62,1301,57431,-0.0007161852,0.042856175,1132.7195887565613,32525000,0.0056417403,10.862900596199257
0.42749977,0.066492,1.2708534,0.8647995591163635,325500,248.65,1302,57035,-0.0010145762,0.041693766,1133.5312132835388,32550000,0.005421358,10.598136266857328
0.40697184,0.13052401,1.2678032,0.8724098801612854,325750,248.59,1303,56599,0.00038429306,0.042265255,1134.3267378807068,32575000,0.009785405,10.73238161912905
0.3206051,0.068564,1.2675321,0.8971008434891701,326000,250.0,1304,55788,-0.0014006381,0.04317624,1135.1331090927124,32600000,0.0055739647,10.7940617034748
0.39372522,0.06228,1.2674313,0.8625896722078323,326250,248.83,1305,51259,-0.00074860564,0.040588345,1135.9458956718445,32625000,0.0052566985,10.326151362385609
0.5084836,0.036388,1.2673564,0.8318294286727905,326500,246.85,1306,53607,-0.0014030288,0.042575583,1136.812757730484,32650000,0.0037153363,10.98453540681327
0.31982818,0.059551995,1.2659413,0.8775211200118065,326750,250.0,1307,56415,-0.0012910217,0.04322842,1137.649659872055,32675000,0.004962434,10.807105843266259
0.3175869,0.068168,1.2634809,0.8993793353438377,327000,250.0,1308,56550,-0.0011750566,0.044440147,1138.4557898044586,32700000,0.005513881,11.110036111779046
0.4046852,0.031684004,1.2582225,0.8764223679900169,327250,247.63,1309,57223,-0.0009247634,0.04243148,1139.2631895542145,32725000,0.0035207358,10.75936130086342
0.32372552,0.048628,1.2530085,0.9023836627602577,327500,250.0,1310,57081,-0.0011878718,0.04399042,1140.0628414154053,32750000,0.004432236,10.997605089504141
0.6442388,0.053688,1.2489456,0.8082640618085861,327750,246.28,1311,50332,-0.0016496343,0.0459042,1140.864720582962,32775000,0.004636488,11.771953177868241
0.40348968,0.047224,1.2486846,0.8703176081180573,328000,247.51,1312,55215,-0.0014092366,0.040957384,1141.7200500965118,32800000,0.004357422,10.355194763274886
0.33630747,0.027756,1.2486508,0.9048881456255913,328250,250.0,1313,56893,-0.0011473636,0.04555759,1142.539687871933,32825000,0.0032876886,11.389396157092051
0.40228206,0.057136,1.2448443,0.8781259581446648,328500,250.0,1314,47637,-0.0009509938,0.046392012,1143.3545801639557,32850000,0.0049259216,11.59800320542343
0.4513484,0.049011998,1.2407959,0.8693410754203796,328750,248.37,1315,53397,-0.0009106657,0.046624333,1144.2425482273102,32875000,0.0044993768,11.800329687205995
0.4766113,0.061916,1.2360909,0.8656582236289978,329000,248.33,1316,50667,-0.0018077639,0.04760478,1145.1073520183563,32900000,0.0051771495,12.041890781776965
0.28416342,0.074108,1.2308455,0.9193449839949608,329250,250.0,1317,46901,-0.00090563373,0.043114297,1146.0114903450012,32925000,0.0060711326,10.778573772323389
0.5203419,0.071912006,1.2234868,0.8626108318567276,329500,246.84,1318,55858,-0.0012277301,0.046334103,1146.9371864795685,32950000,0.0057403585,11.879203000159741
0.28159335,0.038764,1.2186152,0.8971431702375412,329750,250.0,1319,56686,-0.001189831,0.041528247,1147.749261856079,32975000,0.0037913013,10.38206197630066
0.31739435,0.059608,1.2144316,0.9112828299403191,330000,250.0,1320,57372,-0.0009407589,0.044988707,1148.5689342021942,33000000,0.0050482503,11.247176575899976
0.5224585,0.04608,1.2068976,0.8427047878503799,330250,246.69,1321,54561,-0.001592123,0.04161314,1149.378258228302,33025000,0.0044239582,10.718419035061888
0.508782,0.057084,1.2017415,0.8726575821638107,330500,248.42,1322,57242,-0.0013301135,0.045961495,1150.237280368805,33050000,0.0048607336,11.637627329311545
0.5396402,0.045383997,1.198644,0.8450234681367874,330750,247.83,1323,57169,-0.0015158193,0.046864405,1151.0510256290436,33075000,0.0042593023,11.84613867294007
0.35726818,0.046559997,1.1976458,0.9111530259251595,331000,248.79,1324,53888,-0.0011874655,0.04108666,1151.8760159015656,33100000,0.004475712,10.437639094991955
0.4174269,0.053980004,1.1961066,0.8697854429483414,331250,248.39,1325,56703,-0.0009133434,0.043632984,1152.7128419876099,33125000,0.004812648,11.055193247284041
0.44877523,0.038891997,1.1948974,0.8807286322116852,331500,247.61,1326,54411,-0.0015179145,0.04457821,1153.5651650428772,33150000,0.0037802302,11.27297299855024
0.63193345,0.050288,1.1942949,0.7853449732065201,331750,245.92,1327,55139,-0.0010300127,0.03996336,1154.4142062664032,33175000,0.004498094,10.261164584636845
0.38079244,0.039672,1.1946194,0.88645289093256,332000,250.0,1328,50245,-0.0012468302,0.04707902,1155.2268598079681,33200000,0.003829182,11.769754125499208
0.32824433,0.075268,1.1947519,0.8976437747478485,332250,250.0,1329,55137,-0.002046479,0.043600414,1156.0990681648254,33225000,0.006067789,10.900102866248654
0.35847786,0.0492,1.1945329,0.88788703083992,332500,250.0,1330,56009,-0.0011268654,0.046194565,1156.9177606105804,33250000,0.0045111105,11.548641320417083
0.30835244,0.082155995,1.1899436,0.8855727985501289,332750,250.0,1331,56279,-0.00035477345,0.04272007,1157.7484300136566,33275000,0.0065158023,10.680017179420684
0.58514696,0.044844,1.1805823,0.8466765731573105,333000,246.67,1332,45776,-0.0014714893,0.045294434,1158.5606281757355,33300000,0.0043165265,11.6167106751107
0.3401212,0.040064,1.171313,0.9142758026719093,333250,250.0,1333,50374,-0.0012404642,0.047155097,1159.5485680103302,33325000,0.0039214734,11.788775568984565
0.44460768,0.043920003,1.1641912,0.8793915808200836,333500,248.26,1334,52889,-0.0011871689,0.043904107,1160.4923250675201,33350000,0.0041906172,11.117101321652026
0.4552323,0.063208,1.161655,0.8531269878149033,333750,248.61,1335,54037,-0.0019343324,0.0436809,1161.376482963562,33375000,0.0052005714,11.089087120327568
0.33454987,0.065136,1.1608069,0.8964730054140091,334000,250.0,1336,54085,-0.0009671122,0.047779825,1162.2600314617157,33400000,0.00547726,11.944955698345948
0.33245417,0.045104,1.1642096,0.9011858329176903,334250,250.0,1337,53475,-0.0011579538,0.045597516,1163.1421763896942,33425000,0.0041517722,11.399379769869265
0.54375166,0.055636,1.1666758,0.8563051521778107,334500,246.72,1338,52016,-0.0012671567,0.045882847,1164.0196115970612,33450000,0.0048763626,11.802164542931424
0.41937476,0.050348002,1.165783,0.8832909166812897,334750,248.12,1339,53446,-0.0016081318,0.046386622,1164.9147777557373,33475000,0.0044657146,11.758270159223938
0.4551238,0.045912,1.1612678,0.8726177960634232,335000,250.0,1340,53042,-0.0007192188,0.050598983,1165.785317182541,33500000,0.0043244185,12.649747292184184
0.33181643,0.048876006,1.1601964,0.9126978069543839,335250,250.0,1341,50212,-0.001477657,0.04653175,1166.6806817054749,33525000,0.004444011,11.632939494703564
0.5738868,0.054196,1.1576058,0.8365591466426849,335500,246.38,1342,52358,-0.0012501962,0.04520805,1167.5987031459808,33550000,0.0046498305,11.583948930321386
0.30836415,0.064116,1.1546474,0.8938129618763924,335750,250.0,1343,52667,-0.0018343776,0.04415034,1168.496310710907,33575000,0.00538805,11.037585613190432
0.40623283,0.042143997,1.1524899,0.8607874810695648,336000,250.0,1344,52749,-0.0007579968,0.0465383,1169.3790001869202,33600000,0.00393733,11.634574651428993
0.31569406,0.033024002,1.1498237,0.9032021462917328,336250,250.0,1345,49894,-0.0016762337,0.04401625,1170.265834569931,33625000,0.0032823563,11.004062159058885
0.32054323,0.057184,1.1465538,0.9039407894015312,336500,250.0,1346,50596,-0.0010021518,0.044228327,1171.1693933010101,33650000,0.004953487,11.05708087052115
0.3133052,0.06884,1.1444935,0.8555054664611816,336750,248.48,1347,52811,-0.00096529105,0.036908798,1172.0891964435577,33675000,0.005554283,9.396701133180214
0.40454778,0.080352,1.1409519,0.8565983325242996,337000,250.0,1348,52739,-0.0011584939,0.045373917,1172.970985174179,33700000,0.006208988,11.343479120718913
0.38820067,0.064076,1.1362189,0.870174378156662,337250,250.0,1349,54239,-0.0011626511,0.04724838,1173.8519990444183,33725000,0.005290149,11.812095342748798
0.33753806,0.069336005,1.1289083,0.8801126405596733,337500,248.66,1350,52927,-0.00027187148,0.038747028,1174.7254884243011,33750000,0.005633026,9.84659009906296
0.56766516,0.054211996,1.1249527,0.8265615850687027,337750,243.97,1351,53238,-0.0013474047,0.04063549,1175.6192948818207,33775000,0.0046613268,10.58317922574814
0.53270185,0.03924,1.1245235,0.8731565475463867,338000,247.16,1352,53269,-0.0014365369,0.044046942,1176.5095534324646,33800000,0.0036220376,11.33015591829524
0.32718897,0.07796801,1.122772,0.8921879902482033,338250,250.0,1353,53476,-0.00069433753,0.044287983,1177.4182121753693,33825000,0.0060028927,11.071995353212333
